Position,,,,,,,,Intensity Mean Ch=3 Img=1,Intensity Mean Ch=2 Img=1
 ==================== ,,,,,,,, ==================== , ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,VENUS Intensity Mean,KEIMA Intensity Mean
134.526,62.8409,1.3,um,Spot,Position,1,55517,31.5472,1093.58
119.308,65.6002,4.16966,um,Spot,Position,1,55519,31.0511,1165.75
130.893,32.5529,3.1154,um,Spot,Position,1,55520,19.2009,1382.58
58.0001,77.9354,17.52,um,Spot,Position,1,55521,317.599,1268.1
86.4405,95.2453,3.53848,um,Spot,Position,1,55524,36.3,1226.09
86.1108,95.1826,10.0059,um,Spot,Position,1,55525,43.2754,1088.69
114.852,104.213,2.699,um,Spot,Position,1,55526,17.8025,1162.55
67.1164,40.3954,3.12,um,Spot,Position,1,55528,126.478,1392.32
58.8979,54.028,19.5049,um,Spot,Position,1,55529,1231.24,1419.63
79.8725,45.5519,21.3126,um,Spot,Position,1,55532,111.497,1537.03
88.4713,53.8034,17.52,um,Spot,Position,1,55533,285.508,1241.2
113.412,74.349,24.72,um,Spot,Position,1,55534,67.5007,923.283
58.4014,49.5721,9.18874,um,Spot,Position,1,55535,947.963,1425.58
101.311,89.7908,14.16,um,Spot,Position,1,55536,26.5947,1176.22
95.9938,95.6909,8.95386,um,Spot,Position,1,55537,28.9763,1215.1
87.9178,85.2195,6.30989,um,Spot,Position,1,55538,548.746,1063.65
77.3837,72.9657,5.36755,um,Spot,Position,1,55539,385.042,1031.58
58.5956,76.3076,8.92168,um,Spot,Position,1,55540,426.308,947.806
79.0423,43.111,8.40366,um,Spot,Position,1,55541,718.492,1328.36
74.3199,53.3597,19.0527,um,Spot,Position,1,55542,3505.38,1510.87
75.6595,48.9037,14.049,um,Spot,Position,1,55543,1076.77,1439.03
54.5788,50.2405,14.7711,um,Spot,Position,1,55544,2107.23,980.915
57.7252,37.3183,11.7707,um,Spot,Position,1,55545,1055.63,1042.66
55.2623,56.0678,20.4,um,Spot,Position,1,55546,1054.82,1941.92
46.3195,77.8672,14.3786,um,Spot,Position,1,55548,4066.44,1248.29
45.6283,73.4113,8.29241,um,Spot,Position,1,55549,2075.61,1504.02
35.5422,49.6297,10.32,um,Spot,Position,1,55550,1298.36,1233.13
87.017,56.78,28.08,um,Spot,Position,1,55551,1159.63,1580.88
72.6733,58.0384,30.7733,um,Spot,Position,1,55552,1371.28,1417.06
63.9854,52.2457,18.9084,um,Spot,Position,1,55553,2265.48,927.602
52.9131,80.1747,16.56,um,Spot,Position,1,55554,1378.77,1394.59
93.5069,58.484,17.584,um,Spot,Position,1,55555,1112.42,1342.27
78.7903,72.7429,15.4225,um,Spot,Position,1,55556,480.319,1165.03
77.4358,65.2124,29.04,um,Spot,Position,1,55557,757.485,1459.1
83.9711,47.7898,19.4957,um,Spot,Position,1,55558,467.714,1225.76
83.2242,42.3618,17.04,um,Spot,Position,1,55559,236.509,987.852
64.3918,74.3025,5.34932,um,Spot,Position,1,55560,340.258,1196.73
50.0197,79.6496,7.7433,um,Spot,Position,1,55561,1118.33,1091.65
82.4986,51.3545,11.5088,um,Spot,Position,1,55562,929.005,1138.76
31.6265,66.059,13.113,um,Spot,Position,1,55563,542.561,1225.13
86.4534,61.6038,26.64,um,Spot,Position,1,55564,1001.58,1542.47
71.0839,43.7794,12.0723,um,Spot,Position,1,55565,816.882,1594.65
104.649,78.7584,25.4578,um,Spot,Position,1,55566,322.04,1119.75
73.6186,71.1298,9.84,um,Spot,Position,1,55568,535.493,1393.61
84.5077,57.8156,18.5,um,Spot,Position,1,55569,496.503,1550.3
58.1655,43.5566,9.40236,um,Spot,Position,1,55570,723.578,1010.62
103.816,83.8832,25.2,um,Spot,Position,1,55571,394.527,1085.41
36.1437,43.7954,10.32,um,Spot,Position,1,55572,732.74,1448.23
81.5251,71.8015,20.4,um,Spot,Position,1,55573,2309.98,1367.28
67.9946,55.5876,18.584,um,Spot,Position,1,55574,3302.97,915.716
90.6316,56.256,21.0316,um,Spot,Position,1,55576,483.265,1352.1
50.1134,47.567,15.5565,um,Spot,Position,1,55577,1702.91,1247.98
50.3885,68.5098,13.9578,um,Spot,Position,1,55578,2168.64,1581.46
57.1473,40.4871,17.1692,um,Spot,Position,1,55579,1118.68,1109.52
58.5484,66.9502,23.614,um,Spot,Position,1,55580,1701.01,1832.54
54.8041,66.9502,20.6817,um,Spot,Position,1,55581,1471.04,1031.01
46.8987,65.3086,27.3932,um,Spot,Position,1,55582,2005.47,1294.7
46.8436,28.9449,0.24,um,Spot,Position,2,55583,45.789,1107.1
36.73,33.7166,0.24,um,Spot,Position,2,55584,31.3482,1452.53
31.7994,34.2147,1.84811,um,Spot,Position,2,55585,29.5208,1520.6
53.3558,30.9277,4.68402,um,Spot,Position,2,55586,97.5256,1437.85
65.4942,36.1507,0.24,um,Spot,Position,2,55587,52.3646,1455.93
76.5344,33.9869,0.871779,um,Spot,Position,2,55588,21.2166,1124.1
63.8308,30.5968,3.68482,um,Spot,Position,2,55589,40.1771,1693.8
84.4702,28.4387,4.538,um,Spot,Position,2,55590,24.3841,715.478
76.8322,35.5989,5.4518,um,Spot,Position,2,55591,54.5144,1081.67
89.0241,28.7338,0.24,um,Spot,Position,2,55592,21.0921,824.624
100.599,28.5166,1.96479,um,Spot,Position,2,55593,24.1317,1093.31
90.3761,29.4565,5.66697,um,Spot,Position,2,55594,27.4498,836.345
110.472,30.751,6.53449,um,Spot,Position,2,55595,27.1717,1184.1
115.944,30.0218,0.24,um,Spot,Position,2,55596,19.4768,891.837
27.0257,52.0642,0.606529,um,Spot,Position,2,55597,114.864,1492.45
21.4972,40.5773,1.53666,um,Spot,Position,2,55598,33.5468,1781.17
26.0784,46.4165,5.80952,um,Spot,Position,2,55599,685.031,1086.2
25.6225,62.9793,6.50406,um,Spot,Position,2,55600,608.815,1506.78
23.0163,57.4724,7.40402,um,Spot,Position,2,55601,542.965,1563.41
44.9226,40.6766,0.24,um,Spot,Position,2,55602,171.131,1323.65
38.5896,46.8771,0.24,um,Spot,Position,2,55603,421.303,1541.19
35.2846,63.2781,0.24,um,Spot,Position,2,55604,676.372,1513.89
53.4323,48.0884,0.723005,um,Spot,Position,2,55605,700.02,1506.41
45.9114,63.1847,1.19692,um,Spot,Position,2,55606,484.422,1575.34
42.0686,36.5412,2.00092,um,Spot,Position,2,55607,102.718,1080.08
30.8856,39.2273,3.06257,um,Spot,Position,2,55608,158.774,1783.86
48.1751,50.1652,3.18503,um,Spot,Position,2,55609,845.56,1509.95
44.039,44.7505,3.54944,um,Spot,Position,2,55610,415.774,1686.1
30.8274,45.4746,3.78203,um,Spot,Position,2,55611,241.711,1769.98
46.7189,38.2116,4.66613,um,Spot,Position,2,55612,461.056,1362.29
41.1415,50.8039,7.34401,um,Spot,Position,2,55613,495.421,1304.52
64.946,42.3845,0.24,um,Spot,Position,2,55614,138.307,1315.58
58.6544,44.7855,0.24,um,Spot,Position,2,55615,167.367,1306.82
64.5401,51.6232,0.24,um,Spot,Position,2,55616,80.4115,1458.18
75.1151,54.5143,0.24,um,Spot,Position,2,55617,76.5546,1215.76
66.9061,55.8471,0.24,um,Spot,Position,2,55618,55.0944,1480.09
82.8864,53.3439,1.35605,um,Spot,Position,2,55619,236.176,1266.49
82.5821,40.5084,1.63507,um,Spot,Position,2,55620,39.213,858.76
72.5719,49.5262,1.64622,um,Spot,Position,2,55621,56.1633,1489.19
69.4999,40.4265,3.73476,um,Spot,Position,2,55622,38.299,1413.01
65.3096,39.9987,3.99569,um,Spot,Position,2,55623,74.1288,1245.73
78.8081,55.0086,4.53529,um,Spot,Position,2,55624,57.5062,1222.31
58.9305,53.2819,4.93605,um,Spot,Position,2,55625,410.493,1568.25
63.8671,54.6046,5.47906,um,Spot,Position,2,55626,112.609,1135.95
83.0993,52.7039,6.18579,um,Spot,Position,2,55627,133.481,1225.51
83.8841,39.0009,6.40244,um,Spot,Position,2,55628,31.2691,854.007
113.37,39.5769,0.24,um,Spot,Position,2,55629,13.0662,1045.72
93.4999,40.1444,0.24,um,Spot,Position,2,55630,22.3479,1461.15
113.294,53.53,0.24,um,Spot,Position,2,55631,19.9771,1706.97
101.685,58.6191,0.24,um,Spot,Position,2,55632,36.0776,941.389
89.4234,59.8203,0.24,um,Spot,Position,2,55633,44.7977,1548.52
105.818,62.5071,0.24,um,Spot,Position,2,55634,85.5635,975.233
94.2697,52.2114,1.6149,um,Spot,Position,2,55635,45.8136,1649.67
99.4595,37.0976,2.28894,um,Spot,Position,2,55636,21.1932,1271.92
99.7008,47.324,1.93522,um,Spot,Position,2,55637,25.9879,1440.94
94.5272,60.8005,3.02484,um,Spot,Position,2,55638,37.9026,1372.94
106.884,45.4811,3.77458,um,Spot,Position,2,55639,26.545,1374.01
104.202,52.2009,4.26884,um,Spot,Position,2,55640,27.676,1469.6
88.9442,46.4713,7.18923,um,Spot,Position,2,55641,117.064,1116.28
88.7773,60.3483,6.96097,um,Spot,Position,2,55642,106.324,1449.33
22.1679,78.4735,0.24,um,Spot,Position,2,55643,35.355,1321.13
46.7453,68.9869,0.24,um,Spot,Position,2,55644,426.065,1730.64
35.4727,73.2091,0.24,um,Spot,Position,2,55645,880.088,1581.46
56.9476,79.5493,0.24,um,Spot,Position,2,55646,30.934,1519.66
49.8877,79.9947,0.24,um,Spot,Position,2,55647,183.828,963.543
30.3246,81.8952,0.24,um,Spot,Position,2,55648,57.0947,1435.97
51.5741,86.1861,0.24,um,Spot,Position,2,55649,38.2853,1066.82
39.5886,81.2635,1.61137,um,Spot,Position,2,55650,860.832,1537.9
45.7177,73.329,4.5442,um,Spot,Position,2,55651,1062.71,1638.95
38.0928,65.7049,5.10729,um,Spot,Position,2,55652,101.555,1410.74
38.5089,82.9281,7.35191,um,Spot,Position,2,55653,100.329,1647.03
45.4798,83.9875,7.40442,um,Spot,Position,2,55654,127.747,1770.27
55.4444,86.3941,7.38236,um,Spot,Position,2,55655,42.7948,1492.08
58.8243,67.7309,0.24,um,Spot,Position,2,55656,62.3647,1405.4
80.2487,68.9172,0.24,um,Spot,Position,2,55657,70.6402,970.159
85.7438,71.9549,0.24,um,Spot,Position,2,55658,46.3208,1552.49
67.6859,79.4208,0.24,um,Spot,Position,2,55659,144.537,1651.61
82.937,81.79,0.24,um,Spot,Position,2,55660,136.41,1678.09
85.111,92.076,0.24,um,Spot,Position,2,55661,27.1856,1312.51
64.6559,67.1802,1.42049,um,Spot,Position,2,55662,67.4155,1447.66
75.1839,70.5848,1.46291,um,Spot,Position,2,55663,101.675,1489.74
75.4947,89.5537,1.96133,um,Spot,Position,2,55664,42.3418,1333.36
75.8661,79.8464,2.62671,um,Spot,Position,2,55665,100.716,1735.37
64.0537,80.5658,3.49518,um,Spot,Position,2,55666,237.708,1676.6
82.0495,71.1988,5.78865,um,Spot,Position,2,55667,116.821,1001.22
67.8401,91.532,6.60719,um,Spot,Position,2,55668,34.8091,1189.93
59.2352,65.2254,7.41078,um,Spot,Position,2,55669,97.8176,1661.04
66.6199,75.2001,7.47882,um,Spot,Position,2,55670,87.5556,1401.98
95.3106,72.2964,0.24,um,Spot,Position,2,55671,131.804,845.854
105.439,73.1402,0.24,um,Spot,Position,2,55672,69.1386,956.459
100.439,73.6506,0.24,um,Spot,Position,2,55673,79.3077,1070.32
101.331,80.7927,0.24,um,Spot,Position,2,55674,54.1497,1360.47
91.2305,80.8929,1.89247,um,Spot,Position,2,55675,448.134,1575.64
114.051,89.1887,1.94709,um,Spot,Position,2,55676,29.402,1949.34
110.328,79.1658,3.07671,um,Spot,Position,2,55677,22.0138,1824.4
105.781,83.4182,3.25333,um,Spot,Position,2,55678,39.1436,1204.36
95.496,73.9653,3.67831,um,Spot,Position,2,55679,90.7013,929.878
106.259,75.4297,3.93514,um,Spot,Position,2,55680,65.7812,1122.62
88.4373,72.7792,4.56639,um,Spot,Position,2,55681,44.0244,1556.7
98.5092,80.5354,4.53246,um,Spot,Position,2,55682,51.5175,1343.25
101.469,85.3444,5.50929,um,Spot,Position,2,55683,33.4314,1312.91
110.187,67.0416,7.03231,um,Spot,Position,2,55684,29.4914,1130.41
117.954,89.1206,0.24,um,Spot,Position,2,55685,17.2444,1357.02
116.413,77.2068,1.96814,um,Spot,Position,2,55686,27.0245,1709.52
118.309,65.5842,3.43971,um,Spot,Position,2,55687,27.4875,1191.48
39.3106,31.3213,8.18384,um,Spot,Position,2,55688,34.9493,869.2
52.8258,34.9521,9.44709,um,Spot,Position,2,55689,558.651,1764.46
44.4886,29.9261,10.8165,um,Spot,Position,2,55690,39.2688,997.249
43.947,34.0532,11.8282,um,Spot,Position,2,55691,36.9497,1187
71.6032,31.2166,8.85286,um,Spot,Position,2,55692,50.0937,1116.41
65.6497,29.8998,11.227,um,Spot,Position,2,55693,66.549,1307.81
93.9403,30.3145,7.80258,um,Spot,Position,2,55694,38.8331,835.006
31.8353,57.4243,8.40706,um,Spot,Position,2,55695,65.4494,1473.2
35.1733,45.9969,8.8661,um,Spot,Position,2,55696,640.914,1689.42
31.0151,50.9718,10.4823,um,Spot,Position,2,55697,1886.37,1154.16
49.3712,46.0642,10.5672,um,Spot,Position,2,55698,1105.73,1265.4
31.3326,42.1214,11.0767,um,Spot,Position,2,55699,1055.68,1412.8
39.7694,48.8144,11.6979,um,Spot,Position,2,55700,975.608,1496.82
31.4149,53.9638,12.8511,um,Spot,Position,2,55701,107.873,1335.74
42.3406,39.95,13.4028,um,Spot,Position,2,55702,77.2382,1160.78
56.4353,40.4984,13.2814,um,Spot,Position,2,55703,908.604,1192.46
35.4104,59.5437,14.5125,um,Spot,Position,2,55704,107.186,1629.31
57.3495,49.1373,15.152,um,Spot,Position,2,55705,876.203,1766.24
83.9982,60.2091,7.97523,um,Spot,Position,2,55706,99.7619,1246.8
68.7999,43.8517,9.34377,um,Spot,Position,2,55707,537.079,1747.33
81.796,43.066,10.9263,um,Spot,Position,2,55708,86.8733,1387.95
78.0714,44.0246,11.1451,um,Spot,Position,2,55709,190.614,1493.37
63.9849,47.1469,11.5784,um,Spot,Position,2,55710,584.51,1447.55
70.3238,55.9874,11.9299,um,Spot,Position,2,55711,1230.19,1606.57
78.971,57.684,12.5608,um,Spot,Position,2,55712,499.695,1034.85
63.7259,56.2435,13.8259,um,Spot,Position,2,55713,168.009,810.852
74.4597,51.0525,14.6558,um,Spot,Position,2,55714,1606.78,1524.93
86.5544,51.5852,15.1638,um,Spot,Position,2,55715,117.642,1371.49
95.6108,37.0148,9.06035,um,Spot,Position,2,55716,28.9717,1576.06
99.4341,64.6125,9.02951,um,Spot,Position,2,55717,28.7075,1645.78
107.805,52.4353,10.1673,um,Spot,Position,2,55718,24.8753,1699.53
102.49,48.0536,10.8274,um,Spot,Position,2,55719,65.06,1515.78
113.819,52.6481,11.2967,um,Spot,Position,2,55720,24.3839,1202.28
106.189,62.9122,12.1176,um,Spot,Position,2,55721,45.6057,1250.37
93.7641,47.8262,12.7292,um,Spot,Position,2,55722,36.8707,1444.58
111.763,61.459,13.0454,um,Spot,Position,2,55723,32.9745,1305.42
95.0851,61.5414,14.6924,um,Spot,Position,2,55724,329.024,1134.9
98.3371,43.9259,14.9738,um,Spot,Position,2,55725,28.7202,1769.86
115.903,62.7655,8.45373,um,Spot,Position,2,55726,39.5307,1208.86
116.138,37.3107,9.07152,um,Spot,Position,2,55727,18.5255,1298.41
117.234,45.1781,14.3052,um,Spot,Position,2,55728,27.662,1560.63
26.8927,86.5555,11.7757,um,Spot,Position,2,55729,28.8139,1343.1
29.997,81.8349,8.11022,um,Spot,Position,2,55730,26.4491,1434.44
29.7249,67.3503,8.38555,um,Spot,Position,2,55731,586.319,1662.88
52.6537,67.7566,8.34713,um,Spot,Position,2,55732,501.547,1507.88
49.328,66.9331,10.2891,um,Spot,Position,2,55733,1492.47,1404.53
41.5534,85.0988,11.6571,um,Spot,Position,2,55734,112.902,1529.9
54.8486,70.1159,12.6922,um,Spot,Position,2,55735,174.912,1546.87
35.4863,70.0783,13.0226,um,Spot,Position,2,55736,114.827,1455.83
41.447,73.8545,13.5674,um,Spot,Position,2,55737,1843.16,1727.27
49.7846,79.137,13.5043,um,Spot,Position,2,55738,333.706,1768.94
54.1488,85.7534,14.0445,um,Spot,Position,2,55739,62.6652,2214.05
49.4664,68.0609,14.6702,um,Spot,Position,2,55740,1657.37,1463.88
36.5982,76.4815,14.6017,um,Spot,Position,2,55741,2700.85,1203.63
70.7442,80.7608,8.42564,um,Spot,Position,2,55742,83.4069,1491.31
65.8735,91.7518,10.0091,um,Spot,Position,2,55743,48.7145,1140.07
64.9821,79.9358,10.2753,um,Spot,Position,2,55744,87.2256,1341.76
72.0224,70.1867,10.7069,um,Spot,Position,2,55745,487.58,1402.77
78.0368,74.8191,11.3577,um,Spot,Position,2,55746,864.078,1518.4
81.5499,80.5719,11.7185,um,Spot,Position,2,55747,85.8741,1467.91
63.5459,75.0673,12.1113,um,Spot,Position,2,55748,152.763,1285.09
73.1699,85.1587,12.5967,um,Spot,Position,2,55749,102.457,1329.14
67.9015,74.0653,13.489,um,Spot,Position,2,55750,528.601,1469.96
84.595,72.9011,14.0201,um,Spot,Position,2,55751,64.0215,1284.62
72.3458,80.3268,14.2682,um,Spot,Position,2,55752,372.926,1467.78
61.6557,69.6134,15.3324,um,Spot,Position,2,55753,500.954,889.282
88.4021,74.2953,9.77453,um,Spot,Position,2,55754,55.5284,1416.05
103.627,91.322,9.86768,um,Spot,Position,2,55755,49.2034,1367.44
100.94,75.938,10.1953,um,Spot,Position,2,55756,194.056,1339.26
92.4754,79.7853,10.3918,um,Spot,Position,2,55757,51.8108,1421.5
88.3658,88.5119,10.1615,um,Spot,Position,2,55758,63.5188,1569.92
108.849,77.3999,10.946,um,Spot,Position,2,55759,51.9869,1178
87.1721,83.1405,11.0111,um,Spot,Position,2,55760,99.8436,1657.29
111.971,85.0244,11.7447,um,Spot,Position,2,55761,21.165,1518.11
95.4364,86.2833,13.0271,um,Spot,Position,2,55762,41.1129,1406.03
100.395,90.5642,13.7475,um,Spot,Position,2,55763,22.9931,1110.99
114.594,77.8147,14.2946,um,Spot,Position,2,55764,88.0594,1028.46
73.6206,33.1722,17.0234,um,Spot,Position,2,55765,46.6037,1678.47
67.3432,34.3435,18.2832,um,Spot,Position,2,55766,39.0451,1611.67
29.1592,48.3026,19.2377,um,Spot,Position,2,55767,111.518,1036.54
35.9995,49.5657,15.7467,um,Spot,Position,2,55768,243.892,1376.32
45.8396,37.6284,17.0825,um,Spot,Position,2,55769,59.0259,1278.76
54.447,37.4635,19.9697,um,Spot,Position,2,55770,215.402,1368.04
42.2051,54.7184,20.1041,um,Spot,Position,2,55771,2104.09,1662.03
51.8588,54.9503,20.3499,um,Spot,Position,2,55772,987.514,1829.89
30.3078,58.6521,21.5879,um,Spot,Position,2,55773,88.1319,1306.3
45.0126,64.4489,21.3881,um,Spot,Position,2,55774,2222.45,1601.22
50.2664,45.4016,21.8492,um,Spot,Position,2,55775,1030.59,1395.19
79.3451,43.6738,17.1769,um,Spot,Position,2,55776,200.36,1639.31
63.4165,44.1921,18.1188,um,Spot,Position,2,55777,169.481,1533.51
83.4357,58.7774,20.2773,um,Spot,Position,2,55778,377.144,1688.36
78.0019,46.132,20.8399,um,Spot,Position,2,55779,84.6086,1559.78
73.1675,53.693,21.9926,um,Spot,Position,2,55780,4287.72,1771.07
102.179,60.663,15.6849,um,Spot,Position,2,55781,58.2246,1547.84
104.605,37.5448,16.581,um,Spot,Position,2,55782,35.9312,1370.6
88.448,37.8276,16.7416,um,Spot,Position,2,55783,35.663,995.094
92.7624,59.5145,17.4016,um,Spot,Position,2,55784,1215.73,1327.2
110.756,50.4792,17.8832,um,Spot,Position,2,55785,26.4641,1042.04
113.56,55.8649,20.3478,um,Spot,Position,2,55786,43.3316,1384.13
90.4553,58.7729,20.3469,um,Spot,Position,2,55787,385.021,1403.9
91.1544,48.1876,20.8923,um,Spot,Position,2,55788,139.64,1462.72
108.03,56.4529,21.0549,um,Spot,Position,2,55789,31.5951,1365.97
112.053,62.4739,21.2588,um,Spot,Position,2,55790,28.0501,1165.89
110.623,43.2944,22.2084,um,Spot,Position,2,55791,25.7616,1089.19
118.42,42.3146,17.0306,um,Spot,Position,2,55792,41.6328,1663.51
26.9403,69.0843,19.8885,um,Spot,Position,2,55793,35.537,2564.66
43.3851,65.6007,15.5288,um,Spot,Position,2,55794,1530.65,1898.66
39.5795,91.6178,16.707,um,Spot,Position,2,55795,30.4896,977.746
54.719,72.4924,19.4303,um,Spot,Position,2,55796,321.097,1431.75
49.1459,75.6758,21.1244,um,Spot,Position,2,55797,84.8158,1726.35
76.2981,84.8033,16.0392,um,Spot,Position,2,55798,52.8181,1047.64
64.9643,83.7379,16.5857,um,Spot,Position,2,55799,724.19,1507.18
81.3121,85.6778,18.517,um,Spot,Position,2,55800,49.1994,1179.03
61.3522,84.2629,19.7291,um,Spot,Position,2,55801,60.5296,2055.07
74.811,88.2452,19.7595,um,Spot,Position,2,55802,53.5808,1062.65
75.9117,73.8518,21.4295,um,Spot,Position,2,55803,526.917,1135.11
80.9136,74.6844,21.2082,um,Spot,Position,2,55804,353.98,1656.58
61.6201,77.3516,22.3495,um,Spot,Position,2,55805,1311.05,1738.27
69.7583,80.8012,22.9686,um,Spot,Position,2,55806,1497.99,1590.42
108.364,66.8021,17.3581,um,Spot,Position,2,55807,68.32,1393.91
92.5305,75.0273,17.4118,um,Spot,Position,2,55808,63.44,1455.53
108.086,77.3041,17.3889,um,Spot,Position,2,55809,98.1072,1478.49
101.521,78.6775,17.9497,um,Spot,Position,2,55810,163.99,1483.63
103.351,88.7082,18.6213,um,Spot,Position,2,55811,23.2415,1448.17
96.6537,78.8745,18.8763,um,Spot,Position,2,55812,155.259,1498.43
113.064,90.712,19.0627,um,Spot,Position,2,55813,58.614,1682.5
86.8406,85.3585,21.5997,um,Spot,Position,2,55814,66.8664,1088.31
106.907,84.5303,21.9763,um,Spot,Position,2,55815,54.6477,1514.99
111.699,87.3612,22.7474,um,Spot,Position,2,55816,37.8059,1201.89
118.654,66.0933,15.4277,um,Spot,Position,2,55817,62.6182,1241.26
116.078,68.5455,20.0656,um,Spot,Position,2,55818,41.0859,1140.96
92.8578,31.8765,24.9002,um,Spot,Position,2,55819,19.8535,1008.08
117.178,30.7424,26.8212,um,Spot,Position,2,55820,405.656,1479.77
36.1315,62.1149,24.6747,um,Spot,Position,2,55821,823.171,1379.63
39.564,45.3639,24.9883,um,Spot,Position,2,55822,61.8806,1425.02
47.5365,56.4072,25.3872,um,Spot,Position,2,55823,1319.55,1875.43
43.5233,52.0654,25.8717,um,Spot,Position,2,55824,962.542,1451.8
54.2939,55.8927,25.9559,um,Spot,Position,2,55825,710.447,1560.19
48.1342,42.9879,28.4233,um,Spot,Position,2,55826,221.209,1169.45
54.0076,61.6883,29.6194,um,Spot,Position,2,55827,1252.18,1519.09
76.1312,40.5945,23.7005,um,Spot,Position,2,55828,65.4714,1917.7
84.8993,46.8611,24.0079,um,Spot,Position,2,55829,89.8192,1541.23
60.1392,53.4594,24.0702,um,Spot,Position,2,55830,982.719,1759.22
70.4993,40.5537,24.5271,um,Spot,Position,2,55831,82.1529,1631.17
67.4705,50.1417,25.9647,um,Spot,Position,2,55832,2453.04,1846
83.7758,51.8392,27.068,um,Spot,Position,2,55833,215.865,1508.92
64.5776,60.7181,27.2438,um,Spot,Position,2,55834,2714.47,1534.25
77.7934,52.6874,28.9675,um,Spot,Position,2,55835,2721.56,1806.7
69.9583,55.2126,29.3528,um,Spot,Position,2,55836,1700.09,1872.62
76.4516,58.3972,30.5469,um,Spot,Position,2,55837,1700.47,1467.13
80.5898,63.5745,30.4847,um,Spot,Position,2,55838,980.898,1598.28
75.8827,64.3534,30.3128,um,Spot,Position,2,55839,847.028,1596.63
105.65,46.1876,23.2678,um,Spot,Position,2,55840,23.5134,1189.22
97.0282,52.4878,24.4649,um,Spot,Position,2,55841,131.547,2012.09
103.961,38.3407,26.7316,um,Spot,Position,2,55842,20.3809,1285.48
104.458,58.2994,28.9415,um,Spot,Position,2,55843,126.724,1564.43
91.4092,58.6756,29.5483,um,Spot,Position,2,55844,73.9332,2615.35
94.0126,64.1181,29.5816,um,Spot,Position,2,55845,1854.58,1537.43
98.8534,57.4473,30.5681,um,Spot,Position,2,55846,103.76,1445.42
86.7228,61.3395,30.2809,um,Spot,Position,2,55847,960.613,2185.2
116.894,59.3938,23.9344,um,Spot,Position,2,55848,44.7402,1286.69
57.5173,65.0193,23.8547,um,Spot,Position,2,55849,1384.62,1947.2
40.9663,84.5373,24.6689,um,Spot,Position,2,55850,30.8174,2190.68
37.4344,73.8593,25.4011,um,Spot,Position,2,55851,135.88,971.771
48.0788,66.5627,26.2269,um,Spot,Position,2,55852,2090.37,1459.48
65.9956,68.22,25.1573,um,Spot,Position,2,55853,158.886,1316.37
80.9214,81.8004,24.9695,um,Spot,Position,2,55854,38.452,1607.8
80.7224,66.4628,26.217,um,Spot,Position,2,55855,382.439,2145.31
74.9742,72.0713,26.5031,um,Spot,Position,2,55856,302.664,1166.61
69.9109,76.6409,26.8727,um,Spot,Position,2,55857,211.148,1417.5
85.0166,80.1605,27.685,um,Spot,Position,2,55858,51.0977,1664.12
60.2152,71.4106,28.2779,um,Spot,Position,2,55859,1117.68,1212.48
80.3346,74.5358,28.4949,um,Spot,Position,2,55860,1639.06,1661.45
70.5511,65.6892,29.6565,um,Spot,Position,2,55861,2717.79,1808.39
85.6718,68.4912,30.3668,um,Spot,Position,2,55862,758.373,1351.76
102.446,65.8763,23.3421,um,Spot,Position,2,55863,99.7956,1364.86
90.7923,71.6613,23.5947,um,Spot,Position,2,55864,146.488,1240.91
108.346,79.7704,23.7015,um,Spot,Position,2,55865,69.6429,1397.55
95.6665,84.5804,23.9519,um,Spot,Position,2,55866,139.938,1603.23
112.85,74.4925,24.6258,um,Spot,Position,2,55867,50.277,1061.48
108.069,72.3226,26.4974,um,Spot,Position,2,55868,387.181,1190.71
110.391,66.3543,26.9232,um,Spot,Position,2,55869,82.0461,1381.41
97.7352,80.3552,27.1917,um,Spot,Position,2,55870,166.982,1454.79
102.148,80.8222,27.6207,um,Spot,Position,2,55871,294.846,1109.87
86.6754,86.7259,28.1275,um,Spot,Position,2,55872,113.844,1322.32
100.131,65.6164,29.3763,um,Spot,Position,2,55873,310.998,1547.82
92.7103,68.8774,29.6727,um,Spot,Position,2,55874,1635.9,1721.49
