
Time
 ==================== 
Time,Unit,Category,Time,ID,
358.653,s,Spot,2,55622,
358.653,s,Spot,2,55623,
358.653,s,Spot,2,55624,
358.653,s,Spot,2,55625,
358.653,s,Spot,2,55626,
358.653,s,Spot,2,55627,
358.653,s,Spot,2,55628,
358.653,s,Spot,2,55629,
358.653,s,Spot,2,55630,
358.653,s,Spot,2,55631,
358.653,s,Spot,2,55632,
358.653,s,Spot,2,55633,
358.653,s,Spot,2,55634,
358.653,s,Spot,2,55635,
358.653,s,Spot,2,55636,
358.653,s,Spot,2,55637,
358.653,s,Spot,2,55638,
358.653,s,Spot,2,55639,
358.653,s,Spot,2,55640,
358.653,s,Spot,2,55641,
358.653,s,Spot,2,55642,
358.653,s,Spot,2,55643,
358.653,s,Spot,2,55644,
358.653,s,Spot,2,55645,
358.653,s,Spot,2,55646,
358.653,s,Spot,2,55647,
358.653,s,Spot,2,55648,
358.653,s,Spot,2,55649,
358.653,s,Spot,2,55650,
358.653,s,Spot,2,55651,
358.653,s,Spot,2,55652,
358.653,s,Spot,2,55653,
358.653,s,Spot,2,55654,
358.653,s,Spot,2,55655,
358.653,s,Spot,2,55656,
358.653,s,Spot,2,55657,
358.653,s,Spot,2,55658,
358.653,s,Spot,2,55659,
358.653,s,Spot,2,55660,
358.653,s,Spot,2,55661,
358.653,s,Spot,2,55662,
358.653,s,Spot,2,55663,
358.653,s,Spot,2,55664,
358.653,s,Spot,2,55665,
358.653,s,Spot,2,55666,
358.653,s,Spot,2,55667,
358.653,s,Spot,2,55668,
358.653,s,Spot,2,55669,
358.653,s,Spot,2,55670,
358.653,s,Spot,2,55671,
358.653,s,Spot,2,55672,
358.653,s,Spot,2,55673,
358.653,s,Spot,2,55674,
358.653,s,Spot,2,55675,
358.653,s,Spot,2,55676,
358.653,s,Spot,2,55677,
358.653,s,Spot,2,55678,
358.653,s,Spot,2,55679,
358.653,s,Spot,2,55680,
358.653,s,Spot,2,55681,
358.653,s,Spot,2,55682,
358.653,s,Spot,2,55683,
358.653,s,Spot,2,55684,
358.653,s,Spot,2,55685,
358.653,s,Spot,2,55686,
358.653,s,Spot,2,55687,
358.653,s,Spot,2,55688,
358.653,s,Spot,2,55689,
358.653,s,Spot,2,55690,
358.653,s,Spot,2,55691,
358.653,s,Spot,2,55692,
358.653,s,Spot,2,55693,
358.653,s,Spot,2,55694,
358.653,s,Spot,2,55695,
358.653,s,Spot,2,55696,
358.653,s,Spot,2,55697,
358.653,s,Spot,2,55698,
358.653,s,Spot,2,55699,
358.653,s,Spot,2,55700,
358.653,s,Spot,2,55701,
358.653,s,Spot,2,55702,
358.653,s,Spot,2,55703,
358.653,s,Spot,2,55704,
358.653,s,Spot,2,55705,
358.653,s,Spot,2,55706,
358.653,s,Spot,2,55707,
358.653,s,Spot,2,55708,
358.653,s,Spot,2,55709,
358.653,s,Spot,2,55710,
358.653,s,Spot,2,55711,
358.653,s,Spot,2,55712,
358.653,s,Spot,2,55713,
358.653,s,Spot,2,55714,
358.653,s,Spot,2,55715,
358.653,s,Spot,2,55716,
358.653,s,Spot,2,55717,
358.653,s,Spot,2,55718,
358.653,s,Spot,2,55719,
358.653,s,Spot,2,55720,
358.653,s,Spot,2,55721,
358.653,s,Spot,2,55722,
358.653,s,Spot,2,55723,
358.653,s,Spot,2,55724,
358.653,s,Spot,2,55725,
358.653,s,Spot,2,55726,
358.653,s,Spot,2,55727,
358.653,s,Spot,2,55728,
358.653,s,Spot,2,55729,
358.653,s,Spot,2,55730,
358.653,s,Spot,2,55731,
358.653,s,Spot,2,55732,
358.653,s,Spot,2,55733,
358.653,s,Spot,2,55734,
358.653,s,Spot,2,55735,
358.653,s,Spot,2,55736,
358.653,s,Spot,2,55737,
358.653,s,Spot,2,55738,
358.653,s,Spot,2,55739,
358.653,s,Spot,2,55740,
358.653,s,Spot,2,55741,
358.653,s,Spot,2,55742,
358.653,s,Spot,2,55743,
358.653,s,Spot,2,55744,
358.653,s,Spot,2,55745,
358.653,s,Spot,2,55746,
358.653,s,Spot,2,55747,
358.653,s,Spot,2,55748,
358.653,s,Spot,2,55749,
358.653,s,Spot,2,55750,
358.653,s,Spot,2,55751,
358.653,s,Spot,2,55752,
358.653,s,Spot,2,55753,
358.653,s,Spot,2,55754,
358.653,s,Spot,2,55755,
