
Distance to Image Border XYZ Img=1
 ==================== 
Distance to Image Border XYZ,Unit,Category,Image,Time,ID,
0,um,Spot,Image 1,59,74287,
0,um,Spot,Image 1,59,74288,
0,um,Spot,Image 1,59,74289,
0,um,Spot,Image 1,59,74290,
0,um,Spot,Image 1,59,74291,
0,um,Spot,Image 1,59,74292,
0,um,Spot,Image 1,59,74293,
0,um,Spot,Image 1,59,74294,
0.544059,um,Spot,Image 1,59,74295,
1.56998,um,Spot,Image 1,59,74296,
1.92508,um,Spot,Image 1,59,74297,
2.57197,um,Spot,Image 1,59,74298,
3.10838,um,Spot,Image 1,59,74299,
4.63632,um,Spot,Image 1,59,74300,
0,um,Spot,Image 1,59,74301,
0,um,Spot,Image 1,59,74302,
0,um,Spot,Image 1,59,74303,
0,um,Spot,Image 1,59,74304,
0,um,Spot,Image 1,59,74305,
0.290206,um,Spot,Image 1,59,74306,
0.586584,um,Spot,Image 1,59,74307,
1.73118,um,Spot,Image 1,59,74308,
1.56331,um,Spot,Image 1,59,74309,
2.21879,um,Spot,Image 1,59,74310,
1.9779,um,Spot,Image 1,59,74311,
2.6312,um,Spot,Image 1,59,74312,
3.82294,um,Spot,Image 1,59,74313,
4.42385,um,Spot,Image 1,59,74314,
0,um,Spot,Image 1,59,74315,
0,um,Spot,Image 1,59,74316,
6.81708,um,Spot,Image 1,59,74317,
10.6781,um,Spot,Image 1,59,74318,
5.6785,um,Spot,Image 1,59,74319,
11.6086,um,Spot,Image 1,59,74320,
12.1193,um,Spot,Image 1,59,74321,
12.5935,um,Spot,Image 1,59,74322,
5.65053,um,Spot,Image 1,59,74323,
6.8027,um,Spot,Image 1,59,74324,
8.07293,um,Spot,Image 1,59,74325,
9.22075,um,Spot,Image 1,59,74326,
12.2732,um,Spot,Image 1,59,74327,
12.0763,um,Spot,Image 1,59,74328,
5.79151,um,Spot,Image 1,59,74329,
7.41477,um,Spot,Image 1,59,74330,
5.24935,um,Spot,Image 1,59,74331,
5.19921,um,Spot,Image 1,59,74332,
5.9346,um,Spot,Image 1,59,74333,
8.37757,um,Spot,Image 1,59,74334,
9.80697,um,Spot,Image 1,59,74335,
10.119,um,Spot,Image 1,59,74336,
10.3809,um,Spot,Image 1,59,74337,
12.008,um,Spot,Image 1,59,74338,
12.5044,um,Spot,Image 1,59,74339,
5.64564,um,Spot,Image 1,59,74340,
5.2028,um,Spot,Image 1,59,74341,
5.98228,um,Spot,Image 1,59,74342,
7.6795,um,Spot,Image 1,59,74343,
7.7966,um,Spot,Image 1,59,74344,
8.01519,um,Spot,Image 1,59,74345,
5.38655,um,Spot,Image 1,59,74346,
6.09114,um,Spot,Image 1,59,74347,
6.56144,um,Spot,Image 1,59,74348,
6.81065,um,Spot,Image 1,59,74349,
7.01349,um,Spot,Image 1,59,74350,
6.97719,um,Spot,Image 1,59,74351,
7.42657,um,Spot,Image 1,59,74352,
8.62992,um,Spot,Image 1,59,74353,
9.33192,um,Spot,Image 1,59,74354,
9.88517,um,Spot,Image 1,59,74355,
9.60907,um,Spot,Image 1,59,74356,
11.4094,um,Spot,Image 1,59,74357,
11.3443,um,Spot,Image 1,59,74358,
11.4666,um,Spot,Image 1,59,74359,
11.5008,um,Spot,Image 1,59,74360,
10.701,um,Spot,Image 1,59,74361,
11.518,um,Spot,Image 1,59,74362,
6.28226,um,Spot,Image 1,59,74363,
6.39072,um,Spot,Image 1,59,74364,
6.36607,um,Spot,Image 1,59,74365,
6.77612,um,Spot,Image 1,59,74366,
6.92884,um,Spot,Image 1,59,74367,
7.53953,um,Spot,Image 1,59,74368,
7.88588,um,Spot,Image 1,59,74369,
11.552,um,Spot,Image 1,59,74370,
5.42173,um,Spot,Image 1,59,74371,
6.02656,um,Spot,Image 1,59,74372,
5.92993,um,Spot,Image 1,59,74373,
6.34181,um,Spot,Image 1,59,74374,
6.85476,um,Spot,Image 1,59,74375,
6.97046,um,Spot,Image 1,59,74376,
7.30369,um,Spot,Image 1,59,74377,
7.91068,um,Spot,Image 1,59,74378,
7.6574,um,Spot,Image 1,59,74379,
8.34668,um,Spot,Image 1,59,74380,
10.7631,um,Spot,Image 1,59,74381,
11.3496,um,Spot,Image 1,59,74382,
11.5715,um,Spot,Image 1,59,74383,
11.9866,um,Spot,Image 1,59,74384,
12.4341,um,Spot,Image 1,59,74385,
5.67091,um,Spot,Image 1,59,74386,
6.45653,um,Spot,Image 1,59,74387,
6.38676,um,Spot,Image 1,59,74388,
6.44275,um,Spot,Image 1,59,74389,
6.94004,um,Spot,Image 1,59,74390,
7.06382,um,Spot,Image 1,59,74391,
6.68358,um,Spot,Image 1,59,74392,
8.61242,um,Spot,Image 1,59,74393,
10.2354,um,Spot,Image 1,59,74394,
10.4234,um,Spot,Image 1,59,74395,
12.3009,um,Spot,Image 1,59,74396,
12.3464,um,Spot,Image 1,59,74397,
8.47407,um,Spot,Image 1,59,74398,
14.2489,um,Spot,Image 1,59,74399,
15.3853,um,Spot,Image 1,59,74400,
15.0123,um,Spot,Image 1,59,74401,
13.8574,um,Spot,Image 1,59,74402,
13.4685,um,Spot,Image 1,59,74403,
13.5385,um,Spot,Image 1,59,74404,
16.3489,um,Spot,Image 1,59,74405,
14.6379,um,Spot,Image 1,59,74406,
14.8733,um,Spot,Image 1,59,74407,
13.1304,um,Spot,Image 1,59,74408,
13.34,um,Spot,Image 1,59,74409,
13.5559,um,Spot,Image 1,59,74410,
13.9467,um,Spot,Image 1,59,74411,
14.773,um,Spot,Image 1,59,74412,
15.8095,um,Spot,Image 1,59,74413,
16.4961,um,Spot,Image 1,59,74414,
16.5949,um,Spot,Image 1,59,74415,
15.4398,um,Spot,Image 1,59,74416,
14.8212,um,Spot,Image 1,59,74417,
13.2475,um,Spot,Image 1,59,74418,
13.3628,um,Spot,Image 1,59,74419,
14.165,um,Spot,Image 1,59,74420,
14.566,um,Spot,Image 1,59,74421,
14.8478,um,Spot,Image 1,59,74422,
16.5606,um,Spot,Image 1,59,74423,
16.9137,um,Spot,Image 1,59,74424,
15.5803,um,Spot,Image 1,59,74425,
12.9912,um,Spot,Image 1,59,74426,
13.9376,um,Spot,Image 1,59,74427,
14.0467,um,Spot,Image 1,59,74428,
15.4518,um,Spot,Image 1,59,74429,
16.882,um,Spot,Image 1,59,74430,
16.8466,um,Spot,Image 1,59,74431,
15.4548,um,Spot,Image 1,59,74432,
15.117,um,Spot,Image 1,59,74433,
14.8608,um,Spot,Image 1,59,74434,
14.6486,um,Spot,Image 1,59,74435,
13.7518,um,Spot,Image 1,59,74436,
16.1196,um,Spot,Image 1,59,74437,
15.4843,um,Spot,Image 1,59,74438,
13.8968,um,Spot,Image 1,59,74439,
12.8736,um,Spot,Image 1,59,74440,
13.6714,um,Spot,Image 1,59,74441,
14.158,um,Spot,Image 1,59,74442,
13.9858,um,Spot,Image 1,59,74443,
15.8734,um,Spot,Image 1,59,74444,
16.448,um,Spot,Image 1,59,74445,
13.7631,um,Spot,Image 1,59,74446,
13.5721,um,Spot,Image 1,59,74447,
13.4308,um,Spot,Image 1,59,74448,
14.5957,um,Spot,Image 1,59,74449,
14.7943,um,Spot,Image 1,59,74450,
15.4172,um,Spot,Image 1,59,74451,
15.8878,um,Spot,Image 1,59,74452,
16.792,um,Spot,Image 1,59,74453,
16.9064,um,Spot,Image 1,59,74454,
16.9301,um,Spot,Image 1,59,74455,
16.1334,um,Spot,Image 1,59,74456,
16.0502,um,Spot,Image 1,59,74457,
16.1566,um,Spot,Image 1,59,74458,
15.3499,um,Spot,Image 1,59,74459,
15.1076,um,Spot,Image 1,59,74460,
14.4959,um,Spot,Image 1,59,74461,
14.4631,um,Spot,Image 1,59,74462,
13.9767,um,Spot,Image 1,59,74463,
12.9929,um,Spot,Image 1,59,74464,
14.4363,um,Spot,Image 1,59,74465,
14.7594,um,Spot,Image 1,59,74466,
15.0452,um,Spot,Image 1,59,74467,
15.13,um,Spot,Image 1,59,74468,
16.5936,um,Spot,Image 1,59,74469,
16.4975,um,Spot,Image 1,59,74470,
15.9928,um,Spot,Image 1,59,74471,
15.6085,um,Spot,Image 1,59,74472,
14.5582,um,Spot,Image 1,59,74473,
13.5486,um,Spot,Image 1,59,74474,
14.5867,um,Spot,Image 1,59,74475,
14.8432,um,Spot,Image 1,59,74476,
13.2986,um,Spot,Image 1,59,74477,
13.3066,um,Spot,Image 1,59,74478,
7.2654,um,Spot,Image 1,59,74479,
8.36093,um,Spot,Image 1,59,74480,
11.2828,um,Spot,Image 1,59,74481,
8.3899,um,Spot,Image 1,59,74482,
7.49122,um,Spot,Image 1,59,74483,
12.677,um,Spot,Image 1,59,74484,
12.0983,um,Spot,Image 1,59,74485,
12.2941,um,Spot,Image 1,59,74486,
12.1541,um,Spot,Image 1,59,74487,
11.6062,um,Spot,Image 1,59,74488,
11.7664,um,Spot,Image 1,59,74489,
11.2944,um,Spot,Image 1,59,74490,
10.9321,um,Spot,Image 1,59,74491,
10.5277,um,Spot,Image 1,59,74492,
10.8179,um,Spot,Image 1,59,74493,
9.88504,um,Spot,Image 1,59,74494,
9.85628,um,Spot,Image 1,59,74495,
9.6916,um,Spot,Image 1,59,74496,
5.97594,um,Spot,Image 1,59,74497,
13.2443,um,Spot,Image 1,59,74498,
12.7161,um,Spot,Image 1,59,74499,
12.4985,um,Spot,Image 1,59,74500,
12.6138,um,Spot,Image 1,59,74501,
12.2087,um,Spot,Image 1,59,74502,
11.4353,um,Spot,Image 1,59,74503,
11.5526,um,Spot,Image 1,59,74504,
9.90831,um,Spot,Image 1,59,74505,
9.82397,um,Spot,Image 1,59,74506,
7.82793,um,Spot,Image 1,59,74507,
7.30786,um,Spot,Image 1,59,74508,
12.2043,um,Spot,Image 1,59,74509,
7.88339,um,Spot,Image 1,59,74510,
13.1233,um,Spot,Image 1,59,74511,
12.137,um,Spot,Image 1,59,74512,
11.6802,um,Spot,Image 1,59,74513,
9.88482,um,Spot,Image 1,59,74514,
6.83743,um,Spot,Image 1,59,74515,
12.3639,um,Spot,Image 1,59,74516,
11.8091,um,Spot,Image 1,59,74517,
11.3571,um,Spot,Image 1,59,74518,
10.3992,um,Spot,Image 1,59,74519,
9.42254,um,Spot,Image 1,59,74520,
7.09022,um,Spot,Image 1,59,74521,
11.052,um,Spot,Image 1,59,74522,
5.2976,um,Spot,Image 1,59,74523,
4.45433,um,Spot,Image 1,59,74524,
4.46529,um,Spot,Image 1,59,74525,
0,um,Spot,Image 1,60,74526,
0,um,Spot,Image 1,60,74527,
0,um,Spot,Image 1,60,74528,
0.776724,um,Spot,Image 1,60,74529,
0,um,Spot,Image 1,60,74530,
0,um,Spot,Image 1,60,74531,
0,um,Spot,Image 1,60,74532,
0,um,Spot,Image 1,60,74533,
1.09626,um,Spot,Image 1,60,74534,
2.19695,um,Spot,Image 1,60,74535,
2.81618,um,Spot,Image 1,60,74536,
0,um,Spot,Image 1,60,74537,
0,um,Spot,Image 1,60,74538,
4.60542,um,Spot,Image 1,60,74539,
4.36462,um,Spot,Image 1,60,74540,
1.30984,um,Spot,Image 1,60,74541,
0,um,Spot,Image 1,60,74542,
0,um,Spot,Image 1,60,74543,
0,um,Spot,Image 1,60,74544,
2.6006,um,Spot,Image 1,60,74545,
4.87099,um,Spot,Image 1,60,74546,
0,um,Spot,Image 1,60,74547,
0,um,Spot,Image 1,60,74548,
0,um,Spot,Image 1,60,74549,
0,um,Spot,Image 1,60,74550,
0,um,Spot,Image 1,60,74551,
0,um,Spot,Image 1,60,74552,
0,um,Spot,Image 1,60,74553,
0,um,Spot,Image 1,60,74554,
0,um,Spot,Image 1,60,74555,
0,um,Spot,Image 1,60,74556,
0.463298,um,Spot,Image 1,60,74557,
0.943118,um,Spot,Image 1,60,74558,
1.68243,um,Spot,Image 1,60,74559,
1.68703,um,Spot,Image 1,60,74560,
2.67954,um,Spot,Image 1,60,74561,
3.31417,um,Spot,Image 1,60,74562,
4.18992,um,Spot,Image 1,60,74563,
4.92648,um,Spot,Image 1,60,74564,
4.75686,um,Spot,Image 1,60,74565,
0,um,Spot,Image 1,60,74566,
0,um,Spot,Image 1,60,74567,
0,um,Spot,Image 1,60,74568,
0,um,Spot,Image 1,60,74569,
0,um,Spot,Image 1,60,74570,
0,um,Spot,Image 1,60,74571,
0.012234,um,Spot,Image 1,60,74572,
1.50103,um,Spot,Image 1,60,74573,
2.92212,um,Spot,Image 1,60,74574,
3.43396,um,Spot,Image 1,60,74575,
4.42123,um,Spot,Image 1,60,74576,
4.72049,um,Spot,Image 1,60,74577,
0,um,Spot,Image 1,60,74578,
0,um,Spot,Image 1,60,74579,
0,um,Spot,Image 1,60,74580,
0,um,Spot,Image 1,60,74581,
0,um,Spot,Image 1,60,74582,
0,um,Spot,Image 1,60,74583,
0,um,Spot,Image 1,60,74584,
0,um,Spot,Image 1,60,74585,
0,um,Spot,Image 1,60,74586,
0.197034,um,Spot,Image 1,60,74587,
0,um,Spot,Image 1,60,74588,
0.638155,um,Spot,Image 1,60,74589,
2.60926,um,Spot,Image 1,60,74590,
3.11965,um,Spot,Image 1,60,74591,
2.96819,um,Spot,Image 1,60,74592,
4.11537,um,Spot,Image 1,60,74593,
4.91611,um,Spot,Image 1,60,74594,
0,um,Spot,Image 1,60,74595,
2.09656,um,Spot,Image 1,60,74596,
3.79516,um,Spot,Image 1,60,74597,
4.56943,um,Spot,Image 1,60,74598,
0,um,Spot,Image 1,60,74599,
0,um,Spot,Image 1,60,74600,
0,um,Spot,Image 1,60,74601,
0,um,Spot,Image 1,60,74602,
0.0136306,um,Spot,Image 1,60,74603,
0,um,Spot,Image 1,60,74604,
0,um,Spot,Image 1,60,74605,
0,um,Spot,Image 1,60,74606,
0,um,Spot,Image 1,60,74607,
0,um,Spot,Image 1,60,74608,
0,um,Spot,Image 1,60,74609,
0,um,Spot,Image 1,60,74610,
0,um,Spot,Image 1,60,74611,
0,um,Spot,Image 1,60,74612,
0,um,Spot,Image 1,60,74613,
0,um,Spot,Image 1,60,74614,
2.12927,um,Spot,Image 1,60,74615,
3.26614,um,Spot,Image 1,60,74616,
0,um,Spot,Image 1,60,74617,
0,um,Spot,Image 1,60,74618,
0,um,Spot,Image 1,60,74619,
0,um,Spot,Image 1,60,74620,
0,um,Spot,Image 1,60,74621,
0,um,Spot,Image 1,60,74622,
0,um,Spot,Image 1,60,74623,
0,um,Spot,Image 1,60,74624,
0.184775,um,Spot,Image 1,60,74625,
0,um,Spot,Image 1,60,74626,
1.4513,um,Spot,Image 1,60,74627,
1.40121,um,Spot,Image 1,60,74628,
1.58877,um,Spot,Image 1,60,74629,
3.3065,um,Spot,Image 1,60,74630,
4.5544,um,Spot,Image 1,60,74631,
0,um,Spot,Image 1,60,74632,
0,um,Spot,Image 1,60,74633,
0,um,Spot,Image 1,60,74634,
0,um,Spot,Image 1,60,74635,
0,um,Spot,Image 1,60,74636,
0,um,Spot,Image 1,60,74637,
0,um,Spot,Image 1,60,74638,
0.265442,um,Spot,Image 1,60,74639,
0.958196,um,Spot,Image 1,60,74640,
1.40854,um,Spot,Image 1,60,74641,
1.54442,um,Spot,Image 1,60,74642,
1.80438,um,Spot,Image 1,60,74643,
2.01638,um,Spot,Image 1,60,74644,
4.60309,um,Spot,Image 1,60,74645,
4.87258,um,Spot,Image 1,60,74646,
0,um,Spot,Image 1,60,74647,
0,um,Spot,Image 1,60,74648,
6.57186,um,Spot,Image 1,60,74649,
9.36489,um,Spot,Image 1,60,74650,
5.9117,um,Spot,Image 1,60,74651,
11.8469,um,Spot,Image 1,60,74652,
6.79864,um,Spot,Image 1,60,74653,
7.67,um,Spot,Image 1,60,74654,
7.62029,um,Spot,Image 1,60,74655,
11.668,um,Spot,Image 1,60,74656,
5.97991,um,Spot,Image 1,60,74657,
6.86415,um,Spot,Image 1,60,74658,
12.3069,um,Spot,Image 1,60,74659,
7.34747,um,Spot,Image 1,60,74660,
7.99344,um,Spot,Image 1,60,74661,
10.6419,um,Spot,Image 1,60,74662,
10.6489,um,Spot,Image 1,60,74663,
11.6907,um,Spot,Image 1,60,74664,
5.3659,um,Spot,Image 1,60,74665,
5.44221,um,Spot,Image 1,60,74666,
7.01028,um,Spot,Image 1,60,74667,
8.12837,um,Spot,Image 1,60,74668,
9.88418,um,Spot,Image 1,60,74669,
12.406,um,Spot,Image 1,60,74670,
5.44215,um,Spot,Image 1,60,74671,
5.41388,um,Spot,Image 1,60,74672,
5.27122,um,Spot,Image 1,60,74673,
6.49209,um,Spot,Image 1,60,74674,
6.3201,um,Spot,Image 1,60,74675,
7.72114,um,Spot,Image 1,60,74676,
8.4992,um,Spot,Image 1,60,74677,
8.69286,um,Spot,Image 1,60,74678,
9.2595,um,Spot,Image 1,60,74679,
9.62859,um,Spot,Image 1,60,74680,
9.70544,um,Spot,Image 1,60,74681,
10.4423,um,Spot,Image 1,60,74682,
10.9242,um,Spot,Image 1,60,74683,
11.6903,um,Spot,Image 1,60,74684,
11.755,um,Spot,Image 1,60,74685,
11.9907,um,Spot,Image 1,60,74686,
12.2147,um,Spot,Image 1,60,74687,
12.5145,um,Spot,Image 1,60,74688,
11.0637,um,Spot,Image 1,60,74689,
7.36239,um,Spot,Image 1,60,74690,
11.4956,um,Spot,Image 1,60,74691,
5.511,um,Spot,Image 1,60,74692,
5.57906,um,Spot,Image 1,60,74693,
6.04882,um,Spot,Image 1,60,74694,
6.0056,um,Spot,Image 1,60,74695,
6.37275,um,Spot,Image 1,60,74696,
6.39626,um,Spot,Image 1,60,74697,
6.31253,um,Spot,Image 1,60,74698,
7.25926,um,Spot,Image 1,60,74699,
7.37614,um,Spot,Image 1,60,74700,
7.72583,um,Spot,Image 1,60,74701,
10.6062,um,Spot,Image 1,60,74702,
10.5463,um,Spot,Image 1,60,74703,
12.3352,um,Spot,Image 1,60,74704,
12.617,um,Spot,Image 1,60,74705,
5.41532,um,Spot,Image 1,60,74706,
5.97766,um,Spot,Image 1,60,74707,
5.93514,um,Spot,Image 1,60,74708,
6.51879,um,Spot,Image 1,60,74709,
6.39556,um,Spot,Image 1,60,74710,
6.86482,um,Spot,Image 1,60,74711,
6.67213,um,Spot,Image 1,60,74712,
8.18308,um,Spot,Image 1,60,74713,
9.12414,um,Spot,Image 1,60,74714,
9.9505,um,Spot,Image 1,60,74715,
11.0154,um,Spot,Image 1,60,74716,
11.6656,um,Spot,Image 1,60,74717,
12.5143,um,Spot,Image 1,60,74718,
5.90063,um,Spot,Image 1,60,74719,
6.27969,um,Spot,Image 1,60,74720,
6.75605,um,Spot,Image 1,60,74721,
7.91252,um,Spot,Image 1,60,74722,
8.56764,um,Spot,Image 1,60,74723,
10.7048,um,Spot,Image 1,60,74724,
10.6914,um,Spot,Image 1,60,74725,
11.2134,um,Spot,Image 1,60,74726,
12.2154,um,Spot,Image 1,60,74727,
8.7567,um,Spot,Image 1,60,74728,
13.3596,um,Spot,Image 1,60,74729,
15.0792,um,Spot,Image 1,60,74730,
15.4997,um,Spot,Image 1,60,74731,
15.0204,um,Spot,Image 1,60,74732,
14.6677,um,Spot,Image 1,60,74733,
13.6629,um,Spot,Image 1,60,74734,
13.2605,um,Spot,Image 1,60,74735,
16.1535,um,Spot,Image 1,60,74736,
15.4625,um,Spot,Image 1,60,74737,
13.0179,um,Spot,Image 1,60,74738,
13.4968,um,Spot,Image 1,60,74739,
13.6644,um,Spot,Image 1,60,74740,
13.844,um,Spot,Image 1,60,74741,
14.6978,um,Spot,Image 1,60,74742,
15.241,um,Spot,Image 1,60,74743,
15.3667,um,Spot,Image 1,60,74744,
16.0393,um,Spot,Image 1,60,74745,
16.7624,um,Spot,Image 1,60,74746,
15.9221,um,Spot,Image 1,60,74747,
14.8353,um,Spot,Image 1,60,74748,
14.0632,um,Spot,Image 1,60,74749,
14.2076,um,Spot,Image 1,60,74750,
14.4518,um,Spot,Image 1,60,74751,
14.6943,um,Spot,Image 1,60,74752,
15.1577,um,Spot,Image 1,60,74753,
16.6288,um,Spot,Image 1,60,74754,
16.9238,um,Spot,Image 1,60,74755,
16.6347,um,Spot,Image 1,60,74756,
15.6431,um,Spot,Image 1,60,74757,
14.845,um,Spot,Image 1,60,74758,
14.6314,um,Spot,Image 1,60,74759,
14.1272,um,Spot,Image 1,60,74760,
14.768,um,Spot,Image 1,60,74761,
14.9743,um,Spot,Image 1,60,74762,
15.3437,um,Spot,Image 1,60,74763,
16.7805,um,Spot,Image 1,60,74764,
16.8062,um,Spot,Image 1,60,74765,
16.6658,um,Spot,Image 1,60,74766,
16.1456,um,Spot,Image 1,60,74767,
14.8103,um,Spot,Image 1,60,74768,
15.0541,um,Spot,Image 1,60,74769,
14.2796,um,Spot,Image 1,60,74770,
13.4385,um,Spot,Image 1,60,74771,
16.2724,um,Spot,Image 1,60,74772,
16.4419,um,Spot,Image 1,60,74773,
13.1868,um,Spot,Image 1,60,74774,
13.5117,um,Spot,Image 1,60,74775,
14.7526,um,Spot,Image 1,60,74776,
14.4023,um,Spot,Image 1,60,74777,
16.732,um,Spot,Image 1,60,74778,
14.0449,um,Spot,Image 1,60,74779,
13.6172,um,Spot,Image 1,60,74780,
14.673,um,Spot,Image 1,60,74781,
15.1175,um,Spot,Image 1,60,74782,
15.0701,um,Spot,Image 1,60,74783,
16.0561,um,Spot,Image 1,60,74784,
16.8055,um,Spot,Image 1,60,74785,
16.5307,um,Spot,Image 1,60,74786,
16.1921,um,Spot,Image 1,60,74787,
15.5517,um,Spot,Image 1,60,74788,
14.9809,um,Spot,Image 1,60,74789,
14.9772,um,Spot,Image 1,60,74790,
14.6438,um,Spot,Image 1,60,74791,
14.216,um,Spot,Image 1,60,74792,
12.9593,um,Spot,Image 1,60,74793,
14.6433,um,Spot,Image 1,60,74794,
16.0344,um,Spot,Image 1,60,74795,
15.889,um,Spot,Image 1,60,74796,
16.3903,um,Spot,Image 1,60,74797,
16.5185,um,Spot,Image 1,60,74798,
16.2848,um,Spot,Image 1,60,74799,
16.0202,um,Spot,Image 1,60,74800,
15.4833,um,Spot,Image 1,60,74801,
14.281,um,Spot,Image 1,60,74802,
14.6532,um,Spot,Image 1,60,74803,
15.3408,um,Spot,Image 1,60,74804,
11.3793,um,Spot,Image 1,60,74805,
12.5368,um,Spot,Image 1,60,74806,
12.6515,um,Spot,Image 1,60,74807,
11.9389,um,Spot,Image 1,60,74808,
12.1495,um,Spot,Image 1,60,74809,
12.2167,um,Spot,Image 1,60,74810,
11.5415,um,Spot,Image 1,60,74811,
11.0604,um,Spot,Image 1,60,74812,
10.8501,um,Spot,Image 1,60,74813,
10.7412,um,Spot,Image 1,60,74814,
10.8476,um,Spot,Image 1,60,74815,
10.0495,um,Spot,Image 1,60,74816,
9.74091,um,Spot,Image 1,60,74817,
13.1202,um,Spot,Image 1,60,74818,
13.1913,um,Spot,Image 1,60,74819,
13.0566,um,Spot,Image 1,60,74820,
12.4546,um,Spot,Image 1,60,74821,
12.053,um,Spot,Image 1,60,74822,
11.5993,um,Spot,Image 1,60,74823,
11.2325,um,Spot,Image 1,60,74824,
9.61596,um,Spot,Image 1,60,74825,
9.22445,um,Spot,Image 1,60,74826,
11.7447,um,Spot,Image 1,60,74827,
11.6615,um,Spot,Image 1,60,74828,
12.2685,um,Spot,Image 1,60,74829,
11.921,um,Spot,Image 1,60,74830,
11.0409,um,Spot,Image 1,60,74831,
11.3265,um,Spot,Image 1,60,74832,
13.8535,um,Spot,Image 1,60,74833,
14.6209,um,Spot,Image 1,60,74834,
11.6757,um,Spot,Image 1,60,74835,
16.0987,um,Spot,Image 1,60,74836,
13.58,um,Spot,Image 1,60,74837,
14.3917,um,Spot,Image 1,60,74838,
9.74,um,Spot,Image 1,60,74839,
0.14,um,Spot,Image 1,60,74840,
2.50407,um,Spot,Image 1,60,74841,
6.85484,um,Spot,Image 1,60,74842,
3.51318,um,Spot,Image 1,60,74843,
8.05399,um,Spot,Image 1,60,74844,
5.63206,um,Spot,Image 1,60,74845,
5.42,um,Spot,Image 1,60,74846,
11.727,um,Spot,Image 1,60,74847,
12.14,um,Spot,Image 1,60,74848,
12.14,um,Spot,Image 1,60,74849,
9.74,um,Spot,Image 1,60,74850,
13.58,um,Spot,Image 1,60,74851,
1.58,um,Spot,Image 1,60,74852,
9.26,um,Spot,Image 1,60,74853,
8.78,um,Spot,Image 1,60,74854,
2.54,um,Spot,Image 1,60,74855,
2.06,um,Spot,Image 1,60,74856,
2.06,um,Spot,Image 1,60,74857,
0.926956,um,Spot,Image 1,60,74858,
7.42125,um,Spot,Image 1,60,74859,
8.75122,um,Spot,Image 1,60,74860,
0,um,Spot,Image 1,60,74861,
4.94,um,Spot,Image 1,60,74862,
10.4345,um,Spot,Image 1,60,74863,
12.345,um,Spot,Image 1,60,74864,
1.39267,um,Spot,Image 1,60,74865,
0.504547,um,Spot,Image 1,60,74866,
2.04459,um,Spot,Image 1,60,74867,
8.78,um,Spot,Image 1,60,74868,
2.54,um,Spot,Image 1,60,74869,
0,um,Spot,Image 1,60,74870,
13.1,um,Spot,Image 1,60,74871,
9.55695,um,Spot,Image 1,60,74872,
8.60706,um,Spot,Image 1,60,74873,
1.1,um,Spot,Image 1,60,74874,
8.24531,um,Spot,Image 1,60,74875,
5.43528,um,Spot,Image 1,60,74876,
0,um,Spot,Image 1,60,74877,
3.98,um,Spot,Image 1,60,74878,
0.62,um,Spot,Image 1,60,74879,
0,um,Spot,Image 1,60,74880,
0,um,Spot,Image 1,60,74881,
6.86,um,Spot,Image 1,60,74882,
0.62,um,Spot,Image 1,60,74883,
0,um,Spot,Image 1,60,74884,
1.99422,um,Spot,Image 1,60,74885,
0,um,Spot,Image 1,60,74886,
3.57343,um,Spot,Image 1,60,74887,
4.18732,um,Spot,Image 1,60,74888,
0.62,um,Spot,Image 1,60,74889,
8.3,um,Spot,Image 1,60,74890,
4.46,um,Spot,Image 1,60,74891,
9.74,um,Spot,Image 1,60,74892,
0,um,Spot,Image 1,60,74893,
4.46,um,Spot,Image 1,60,74894,
9.83815,um,Spot,Image 1,60,74895,
14.6622,um,Spot,Image 1,60,74896,
0.62,um,Spot,Image 1,60,74897,
3.98,um,Spot,Image 1,60,74898,
4.87494,um,Spot,Image 1,60,74899,
3.5,um,Spot,Image 1,60,74900,
16.46,um,Spot,Image 1,60,74901,
13.1,um,Spot,Image 1,60,74902,
15.5,um,Spot,Image 1,60,74903,
10.22,um,Spot,Image 1,60,74904,
0,um,Spot,Image 1,60,74905,
0.62,um,Spot,Image 1,60,74906,
0,um,Spot,Image 1,60,74907,
2.82568,um,Spot,Image 1,60,74908,
0.14,um,Spot,Image 1,60,74909,
1.1,um,Spot,Image 1,60,74910,
3.02,um,Spot,Image 1,60,74911,
0,um,Spot,Image 1,60,74912,
10.7,um,Spot,Image 1,60,74913,
5.42,um,Spot,Image 1,60,74914,
12.62,um,Spot,Image 1,60,74915,
9.74,um,Spot,Image 1,60,74916,
0,um,Spot,Image 1,60,74917,
8.65105,um,Spot,Image 1,60,74918,
14.2851,um,Spot,Image 1,60,74919,
11.18,um,Spot,Image 1,60,74920,
12.14,um,Spot,Image 1,60,74921,
13.58,um,Spot,Image 1,60,74922,
14.54,um,Spot,Image 1,60,74923,
13.1,um,Spot,Image 1,60,74924,
13.7168,um,Spot,Image 1,60,74925,
8.53668,um,Spot,Image 1,60,74926,
6.71136,um,Spot,Image 1,60,74927,
6.64328,um,Spot,Image 1,60,74928,
8.3,um,Spot,Image 1,60,74929,
1.58,um,Spot,Image 1,60,74930,
1.1,um,Spot,Image 1,60,74931,
6.0735,um,Spot,Image 1,60,74932,
3.98,um,Spot,Image 1,60,74933,
6.86,um,Spot,Image 1,60,74934,
0.14,um,Spot,Image 1,60,74935,
9.74,um,Spot,Image 1,60,74936,
10.7,um,Spot,Image 1,60,74937,
