
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
28.6517,um,Spot,Image 1,56,67711,
38.9868,um,Spot,Image 1,56,67712,
31.9439,um,Spot,Image 1,56,67713,
29.5387,um,Spot,Image 1,56,67714,
43.9822,um,Spot,Image 1,56,67715,
26.4827,um,Spot,Image 1,56,67716,
30.8978,um,Spot,Image 1,56,67717,
36.0113,um,Spot,Image 1,56,67718,
43.2487,um,Spot,Image 1,56,67719,
46.1694,um,Spot,Image 1,56,67720,
32.001,um,Spot,Image 1,56,67721,
40.3499,um,Spot,Image 1,56,67722,
29.865,um,Spot,Image 1,56,67723,
28.4453,um,Spot,Image 1,56,67724,
35.9232,um,Spot,Image 1,56,67725,
22.2416,um,Spot,Image 1,56,67726,
21.4446,um,Spot,Image 1,56,67727,
35.2993,um,Spot,Image 1,56,67728,
21.2248,um,Spot,Image 1,56,67729,
37.2258,um,Spot,Image 1,56,67730,
27.3461,um,Spot,Image 1,56,67731,
40.2096,um,Spot,Image 1,56,67732,
37.253,um,Spot,Image 1,56,67733,
38.3474,um,Spot,Image 1,56,67734,
16.8422,um,Spot,Image 1,56,67735,
31.2918,um,Spot,Image 1,56,67736,
22.6947,um,Spot,Image 1,56,67737,
23.6499,um,Spot,Image 1,56,67738,
36.1261,um,Spot,Image 1,56,67739,
38.1454,um,Spot,Image 1,56,67740,
32.5676,um,Spot,Image 1,56,67741,
27.5358,um,Spot,Image 1,56,67742,
21.1654,um,Spot,Image 1,56,67743,
31.2633,um,Spot,Image 1,56,67744,
32.0057,um,Spot,Image 1,56,67745,
22.7397,um,Spot,Image 1,56,67746,
31.7995,um,Spot,Image 1,56,67747,
40.5632,um,Spot,Image 1,56,67748,
43.5905,um,Spot,Image 1,56,67749,
42.0496,um,Spot,Image 1,56,67750,
41.6394,um,Spot,Image 1,56,67751,
31.2475,um,Spot,Image 1,56,67752,
36.9096,um,Spot,Image 1,56,67753,
46.1502,um,Spot,Image 1,56,67754,
46.4945,um,Spot,Image 1,56,67755,
21.7101,um,Spot,Image 1,56,67756,
27.0211,um,Spot,Image 1,56,67757,
28.0151,um,Spot,Image 1,56,67758,
38.3161,um,Spot,Image 1,56,67759,
30.3225,um,Spot,Image 1,56,67760,
32.4661,um,Spot,Image 1,56,67761,
21.1617,um,Spot,Image 1,57,67762,
18.9864,um,Spot,Image 1,57,67763,
19.4008,um,Spot,Image 1,57,67764,
20.925,um,Spot,Image 1,57,67765,
23.243,um,Spot,Image 1,57,67766,
25.7133,um,Spot,Image 1,57,67767,
18.848,um,Spot,Image 1,57,67768,
21.8947,um,Spot,Image 1,57,67769,
21.938,um,Spot,Image 1,57,67770,
24.4323,um,Spot,Image 1,57,67771,
22.3194,um,Spot,Image 1,57,67772,
25.7181,um,Spot,Image 1,57,67773,
22.5546,um,Spot,Image 1,57,67774,
16.5903,um,Spot,Image 1,57,67775,
19.7119,um,Spot,Image 1,57,67776,
17.4866,um,Spot,Image 1,57,67777,
18.267,um,Spot,Image 1,57,67778,
16.9906,um,Spot,Image 1,57,67779,
21.2273,um,Spot,Image 1,57,67780,
18.8205,um,Spot,Image 1,57,67781,
24.8057,um,Spot,Image 1,57,67782,
23.9942,um,Spot,Image 1,57,67783,
22.2802,um,Spot,Image 1,57,67784,
20.946,um,Spot,Image 1,57,67785,
31.4941,um,Spot,Image 1,57,67786,
44.0058,um,Spot,Image 1,57,67787,
46.6659,um,Spot,Image 1,57,67788,
33.5198,um,Spot,Image 1,57,67789,
29.3115,um,Spot,Image 1,57,67790,
29.3174,um,Spot,Image 1,57,67791,
29.96,um,Spot,Image 1,57,67792,
32.7997,um,Spot,Image 1,57,67793,
37.2823,um,Spot,Image 1,57,67794,
45.9329,um,Spot,Image 1,57,67795,
42.3998,um,Spot,Image 1,57,67796,
45.5507,um,Spot,Image 1,57,67797,
35.6221,um,Spot,Image 1,57,67798,
44.7341,um,Spot,Image 1,57,67799,
43.2198,um,Spot,Image 1,57,67800,
31.6254,um,Spot,Image 1,57,67801,
26.3934,um,Spot,Image 1,57,67802,
25.3048,um,Spot,Image 1,57,67803,
33.3696,um,Spot,Image 1,57,67804,
37.4142,um,Spot,Image 1,57,67805,
38.1678,um,Spot,Image 1,57,67806,
23.277,um,Spot,Image 1,57,67807,
33.9021,um,Spot,Image 1,57,67808,
18.9122,um,Spot,Image 1,57,67809,
31.1953,um,Spot,Image 1,57,67810,
26.4066,um,Spot,Image 1,57,67811,
33.2042,um,Spot,Image 1,57,67812,
29.9185,um,Spot,Image 1,57,67813,
31.8741,um,Spot,Image 1,57,67814,
29.2276,um,Spot,Image 1,57,67815,
25.7166,um,Spot,Image 1,57,67816,
19.9233,um,Spot,Image 1,57,67817,
32.3064,um,Spot,Image 1,57,67818,
31.5486,um,Spot,Image 1,57,67819,
27.6649,um,Spot,Image 1,57,67820,
27.1949,um,Spot,Image 1,57,67821,
26.8585,um,Spot,Image 1,57,67822,
35.5022,um,Spot,Image 1,57,67823,
30.6242,um,Spot,Image 1,57,67824,
21.5862,um,Spot,Image 1,57,67825,
29.0173,um,Spot,Image 1,57,67826,
34.7557,um,Spot,Image 1,57,67827,
36.3205,um,Spot,Image 1,57,67828,
26.253,um,Spot,Image 1,57,67829,
25.2589,um,Spot,Image 1,57,67830,
23.8578,um,Spot,Image 1,57,67831,
32.7135,um,Spot,Image 1,57,67832,
16.7581,um,Spot,Image 1,57,67833,
16.6369,um,Spot,Image 1,57,67834,
38.5645,um,Spot,Image 1,57,67835,
18.8688,um,Spot,Image 1,57,67836,
37.0869,um,Spot,Image 1,57,67837,
31.0033,um,Spot,Image 1,57,67838,
25.2463,um,Spot,Image 1,57,67839,
38.2384,um,Spot,Image 1,57,67840,
17.8971,um,Spot,Image 1,57,67841,
28.2985,um,Spot,Image 1,57,67842,
34.2039,um,Spot,Image 1,57,67843,
23.5323,um,Spot,Image 1,57,67844,
25.8307,um,Spot,Image 1,57,67845,
20.5358,um,Spot,Image 1,57,67846,
18.5617,um,Spot,Image 1,57,67847,
24.7005,um,Spot,Image 1,57,67848,
21.9677,um,Spot,Image 1,57,67849,
30.6589,um,Spot,Image 1,57,67850,
18.3343,um,Spot,Image 1,57,67851,
38.3504,um,Spot,Image 1,57,67852,
25.4216,um,Spot,Image 1,57,67853,
24.7583,um,Spot,Image 1,57,67854,
16.2577,um,Spot,Image 1,57,67855,
16.8281,um,Spot,Image 1,57,67856,
21.5252,um,Spot,Image 1,57,67857,
23.7187,um,Spot,Image 1,57,67858,
22.6177,um,Spot,Image 1,57,67859,
17.8216,um,Spot,Image 1,57,67860,
17.2719,um,Spot,Image 1,57,67861,
17.6759,um,Spot,Image 1,57,67862,
23.2205,um,Spot,Image 1,57,67863,
25.2629,um,Spot,Image 1,57,67864,
24.7189,um,Spot,Image 1,57,67865,
20.0647,um,Spot,Image 1,57,67866,
46.2273,um,Spot,Image 1,57,67867,
31.2271,um,Spot,Image 1,57,67868,
29.3631,um,Spot,Image 1,57,67869,
31.5761,um,Spot,Image 1,57,67870,
34.4804,um,Spot,Image 1,57,67871,
34.5525,um,Spot,Image 1,57,67872,
37.9961,um,Spot,Image 1,57,67873,
43.935,um,Spot,Image 1,57,67874,
28.8849,um,Spot,Image 1,57,67875,
41.9575,um,Spot,Image 1,57,67876,
29.5192,um,Spot,Image 1,57,67877,
46.9696,um,Spot,Image 1,57,67878,
35.4456,um,Spot,Image 1,57,67879,
42.6523,um,Spot,Image 1,57,67880,
42.9034,um,Spot,Image 1,57,67881,
28.4116,um,Spot,Image 1,57,67882,
30.8312,um,Spot,Image 1,57,67883,
42.2075,um,Spot,Image 1,57,67884,
39.8602,um,Spot,Image 1,57,67885,
24.5376,um,Spot,Image 1,57,67886,
26.6268,um,Spot,Image 1,57,67887,
22.2493,um,Spot,Image 1,57,67888,
36.1602,um,Spot,Image 1,57,67889,
29.7401,um,Spot,Image 1,57,67890,
19.4677,um,Spot,Image 1,57,67891,
40.1296,um,Spot,Image 1,57,67892,
38.9156,um,Spot,Image 1,57,67893,
33.9607,um,Spot,Image 1,57,67894,
18.7154,um,Spot,Image 1,57,67895,
20.7219,um,Spot,Image 1,57,67896,
34.5258,um,Spot,Image 1,57,67897,
18.2831,um,Spot,Image 1,57,67898,
22.9592,um,Spot,Image 1,57,67899,
28.7633,um,Spot,Image 1,57,67900,
24.8255,um,Spot,Image 1,57,67901,
28.4546,um,Spot,Image 1,57,67902,
25.5885,um,Spot,Image 1,57,67903,
27.2109,um,Spot,Image 1,57,67904,
37.1003,um,Spot,Image 1,57,67905,
23.4012,um,Spot,Image 1,57,67906,
19.8894,um,Spot,Image 1,57,67907,
30.8074,um,Spot,Image 1,57,67908,
26.3102,um,Spot,Image 1,57,67909,
26.4319,um,Spot,Image 1,57,67910,
16.3785,um,Spot,Image 1,57,67911,
33.5174,um,Spot,Image 1,57,67912,
30.6285,um,Spot,Image 1,57,67913,
37.1508,um,Spot,Image 1,57,67914,
23.803,um,Spot,Image 1,57,67915,
21.6264,um,Spot,Image 1,57,67916,
17.9134,um,Spot,Image 1,57,67917,
23.53,um,Spot,Image 1,57,67918,
24.1585,um,Spot,Image 1,57,67919,
17.6396,um,Spot,Image 1,57,67920,
23.1511,um,Spot,Image 1,57,67921,
31.6951,um,Spot,Image 1,57,67922,
17.6793,um,Spot,Image 1,57,67923,
19.3926,um,Spot,Image 1,57,67924,
24.7203,um,Spot,Image 1,57,67925,
17.2553,um,Spot,Image 1,57,67926,
19.236,um,Spot,Image 1,57,67927,
24.4107,um,Spot,Image 1,57,67928,
24.0869,um,Spot,Image 1,57,67929,
18.623,um,Spot,Image 1,57,67930,
21.4783,um,Spot,Image 1,57,67931,
21.7063,um,Spot,Image 1,57,67932,
19.8762,um,Spot,Image 1,57,67933,
18.3945,um,Spot,Image 1,57,67934,
42.0814,um,Spot,Image 1,57,67935,
44.1084,um,Spot,Image 1,57,67936,
29.2966,um,Spot,Image 1,57,67937,
38.1421,um,Spot,Image 1,57,67938,
39.6662,um,Spot,Image 1,57,67939,
32.778,um,Spot,Image 1,57,67940,
31.7772,um,Spot,Image 1,57,67941,
30.546,um,Spot,Image 1,57,67942,
28.0659,um,Spot,Image 1,57,67943,
43.3469,um,Spot,Image 1,57,67944,
33.7008,um,Spot,Image 1,57,67945,
32.3752,um,Spot,Image 1,57,67946,
43.0041,um,Spot,Image 1,57,67947,
45.6106,um,Spot,Image 1,57,67948,
40.1115,um,Spot,Image 1,57,67949,
45.7372,um,Spot,Image 1,57,67950,
36.8807,um,Spot,Image 1,57,67951,
42.2322,um,Spot,Image 1,57,67952,
42.1991,um,Spot,Image 1,57,67953,
28.5886,um,Spot,Image 1,57,67954,
31.0661,um,Spot,Image 1,57,67955,
31.8794,um,Spot,Image 1,57,67956,
27.3133,um,Spot,Image 1,57,67957,
27.1799,um,Spot,Image 1,57,67958,
28.1428,um,Spot,Image 1,57,67959,
36.5254,um,Spot,Image 1,57,67960,
22.0937,um,Spot,Image 1,57,67961,
37.4915,um,Spot,Image 1,57,67962,
39.6952,um,Spot,Image 1,57,67963,
33.007,um,Spot,Image 1,57,67964,
34.3715,um,Spot,Image 1,57,67965,
32.7015,um,Spot,Image 1,57,67966,
34.8072,um,Spot,Image 1,57,67967,
29.063,um,Spot,Image 1,57,67968,
31.4073,um,Spot,Image 1,57,67969,
36.6428,um,Spot,Image 1,57,67970,
28.5781,um,Spot,Image 1,57,67971,
21.9093,um,Spot,Image 1,57,67972,
40.9842,um,Spot,Image 1,57,67973,
43.4854,um,Spot,Image 1,57,67974,
36.9097,um,Spot,Image 1,57,67975,
31.6706,um,Spot,Image 1,57,67976,
45.9295,um,Spot,Image 1,57,67977,
46.5471,um,Spot,Image 1,57,67978,
22.534,um,Spot,Image 1,57,67979,
21.1585,um,Spot,Image 1,57,67980,
27.13,um,Spot,Image 1,57,67981,
27.6766,um,Spot,Image 1,57,67982,
39.2477,um,Spot,Image 1,57,67983,
29.9146,um,Spot,Image 1,57,67984,
34.2624,um,Spot,Image 1,57,67985,
21.3064,um,Spot,Image 1,58,67986,
17.4836,um,Spot,Image 1,58,67987,
18.1395,um,Spot,Image 1,58,67988,
25.2803,um,Spot,Image 1,58,67989,
17.6526,um,Spot,Image 1,58,67990,
16.6902,um,Spot,Image 1,58,67991,
25.5936,um,Spot,Image 1,58,67992,
20.2105,um,Spot,Image 1,58,67993,
25.4333,um,Spot,Image 1,58,67994,
24.0134,um,Spot,Image 1,58,67995,
20.9729,um,Spot,Image 1,58,67996,
20.5674,um,Spot,Image 1,58,67997,
17.6027,um,Spot,Image 1,58,67998,
18.9398,um,Spot,Image 1,58,67999,
17.5308,um,Spot,Image 1,58,68000,
17.3222,um,Spot,Image 1,58,68001,
23.4526,um,Spot,Image 1,58,68002,
21.8115,um,Spot,Image 1,58,68003,
22.3989,um,Spot,Image 1,58,68004,
18.1326,um,Spot,Image 1,58,68005,
22.5411,um,Spot,Image 1,58,68006,
20.7922,um,Spot,Image 1,58,68007,
28.1246,um,Spot,Image 1,58,68008,
46.5343,um,Spot,Image 1,58,68009,
43.8729,um,Spot,Image 1,58,68010,
32.5035,um,Spot,Image 1,58,68011,
31.4032,um,Spot,Image 1,58,68012,
42.5238,um,Spot,Image 1,58,68013,
26.0226,um,Spot,Image 1,58,68014,
29.1671,um,Spot,Image 1,58,68015,
28.7349,um,Spot,Image 1,58,68016,
34.9755,um,Spot,Image 1,58,68017,
45.6544,um,Spot,Image 1,58,68018,
45.1902,um,Spot,Image 1,58,68019,
44.7018,um,Spot,Image 1,58,68020,
30.4734,um,Spot,Image 1,58,68021,
40.5541,um,Spot,Image 1,58,68022,
31.1339,um,Spot,Image 1,58,68023,
43.3741,um,Spot,Image 1,58,68024,
34.0549,um,Spot,Image 1,58,68025,
45.1291,um,Spot,Image 1,58,68026,
30.5411,um,Spot,Image 1,58,68027,
42.9158,um,Spot,Image 1,58,68028,
26.4689,um,Spot,Image 1,58,68029,
27.0641,um,Spot,Image 1,58,68030,
22.7159,um,Spot,Image 1,58,68031,
36.4222,um,Spot,Image 1,58,68032,
19.1425,um,Spot,Image 1,58,68033,
36.9788,um,Spot,Image 1,58,68034,
22.7152,um,Spot,Image 1,58,68035,
26.0503,um,Spot,Image 1,58,68036,
30.1078,um,Spot,Image 1,58,68037,
33.1507,um,Spot,Image 1,58,68038,
26.3194,um,Spot,Image 1,58,68039,
37.0057,um,Spot,Image 1,58,68040,
39.9402,um,Spot,Image 1,58,68041,
19.2797,um,Spot,Image 1,58,68042,
16.5303,um,Spot,Image 1,58,68043,
23.6556,um,Spot,Image 1,58,68044,
37.0096,um,Spot,Image 1,58,68045,
26.8364,um,Spot,Image 1,58,68046,
35.8596,um,Spot,Image 1,58,68047,
29.1663,um,Spot,Image 1,58,68048,
30.8354,um,Spot,Image 1,58,68049,
23.8298,um,Spot,Image 1,58,68050,
34.1605,um,Spot,Image 1,58,68051,
35.2931,um,Spot,Image 1,58,68052,
32.6772,um,Spot,Image 1,58,68053,
26.3611,um,Spot,Image 1,58,68054,
25.7733,um,Spot,Image 1,58,68055,
17.4323,um,Spot,Image 1,58,68056,
17.1423,um,Spot,Image 1,58,68057,
19.0586,um,Spot,Image 1,58,68058,
24.3816,um,Spot,Image 1,58,68059,
30.0019,um,Spot,Image 1,58,68060,
20.2819,um,Spot,Image 1,58,68061,
18.4332,um,Spot,Image 1,58,68062,
34.6068,um,Spot,Image 1,58,68063,
32.1151,um,Spot,Image 1,58,68064,
16.289,um,Spot,Image 1,58,68065,
18.0136,um,Spot,Image 1,58,68066,
29.3091,um,Spot,Image 1,58,68067,
39.5779,um,Spot,Image 1,58,68068,
28.2628,um,Spot,Image 1,58,68069,
18.1863,um,Spot,Image 1,58,68070,
34.5049,um,Spot,Image 1,58,68071,
23.3994,um,Spot,Image 1,58,68072,
22.3156,um,Spot,Image 1,58,68073,
27.9298,um,Spot,Image 1,58,68074,
19.9998,um,Spot,Image 1,58,68075,
19.3093,um,Spot,Image 1,58,68076,
28.618,um,Spot,Image 1,58,68077,
29.7021,um,Spot,Image 1,58,68078,
25.2905,um,Spot,Image 1,58,68079,
17.9412,um,Spot,Image 1,58,68080,
37.6936,um,Spot,Image 1,58,68081,
18.8559,um,Spot,Image 1,58,68082,
24.6595,um,Spot,Image 1,58,68083,
16.9813,um,Spot,Image 1,58,68084,
18.2871,um,Spot,Image 1,58,68085,
22.6072,um,Spot,Image 1,58,68086,
18.5024,um,Spot,Image 1,58,68087,
17.7775,um,Spot,Image 1,58,68088,
25.4536,um,Spot,Image 1,58,68089,
16.8697,um,Spot,Image 1,58,68090,
21.4668,um,Spot,Image 1,58,68091,
19.7436,um,Spot,Image 1,58,68092,
21.5033,um,Spot,Image 1,58,68093,
24.2934,um,Spot,Image 1,58,68094,
18.6951,um,Spot,Image 1,58,68095,
24.9364,um,Spot,Image 1,58,68096,
20.2188,um,Spot,Image 1,58,68097,
45.4314,um,Spot,Image 1,58,68098,
30.1008,um,Spot,Image 1,58,68099,
30.4731,um,Spot,Image 1,58,68100,
26.0262,um,Spot,Image 1,58,68101,
29.5163,um,Spot,Image 1,58,68102,
34.3683,um,Spot,Image 1,58,68103,
28.3761,um,Spot,Image 1,58,68104,
37.562,um,Spot,Image 1,58,68105,
43.6847,um,Spot,Image 1,58,68106,
43.7749,um,Spot,Image 1,58,68107,
42.1078,um,Spot,Image 1,58,68108,
27.8928,um,Spot,Image 1,58,68109,
34.9993,um,Spot,Image 1,58,68110,
46.1255,um,Spot,Image 1,58,68111,
27.2511,um,Spot,Image 1,58,68112,
25.8774,um,Spot,Image 1,58,68113,
24.7874,um,Spot,Image 1,58,68114,
28.3051,um,Spot,Image 1,58,68115,
27.0351,um,Spot,Image 1,58,68116,
36.1582,um,Spot,Image 1,58,68117,
30.4767,um,Spot,Image 1,58,68118,
22.8908,um,Spot,Image 1,58,68119,
34.4214,um,Spot,Image 1,58,68120,
41.4393,um,Spot,Image 1,58,68121,
22.2909,um,Spot,Image 1,58,68122,
16.8722,um,Spot,Image 1,58,68123,
16.5363,um,Spot,Image 1,58,68124,
22.1716,um,Spot,Image 1,58,68125,
37.2758,um,Spot,Image 1,58,68126,
33.3052,um,Spot,Image 1,58,68127,
25.37,um,Spot,Image 1,58,68128,
20.7553,um,Spot,Image 1,58,68129,
38.9638,um,Spot,Image 1,58,68130,
24.6434,um,Spot,Image 1,58,68131,
27.5865,um,Spot,Image 1,58,68132,
16.504,um,Spot,Image 1,58,68133,
27.2766,um,Spot,Image 1,58,68134,
38.1104,um,Spot,Image 1,58,68135,
37.4349,um,Spot,Image 1,58,68136,
25.2807,um,Spot,Image 1,58,68137,
20.89,um,Spot,Image 1,58,68138,
31.7157,um,Spot,Image 1,58,68139,
29.2316,um,Spot,Image 1,58,68140,
18.025,um,Spot,Image 1,58,68141,
26.1797,um,Spot,Image 1,58,68142,
35.7334,um,Spot,Image 1,58,68143,
37.1714,um,Spot,Image 1,58,68144,
29.001,um,Spot,Image 1,58,68145,
18.5451,um,Spot,Image 1,58,68146,
23.8047,um,Spot,Image 1,58,68147,
31.3195,um,Spot,Image 1,58,68148,
18.2186,um,Spot,Image 1,58,68149,
24.97,um,Spot,Image 1,58,68150,
20.666,um,Spot,Image 1,58,68151,
19.1711,um,Spot,Image 1,58,68152,
24.6069,um,Spot,Image 1,58,68153,
22.6236,um,Spot,Image 1,58,68154,
17.5842,um,Spot,Image 1,58,68155,
18.1098,um,Spot,Image 1,58,68156,
24.088,um,Spot,Image 1,58,68157,
17.7726,um,Spot,Image 1,58,68158,
30.9502,um,Spot,Image 1,58,68159,
41.559,um,Spot,Image 1,58,68160,
43.6192,um,Spot,Image 1,58,68161,
28.8636,um,Spot,Image 1,58,68162,
38.6121,um,Spot,Image 1,58,68163,
33.1358,um,Spot,Image 1,58,68164,
31.5705,um,Spot,Image 1,58,68165,
31.0846,um,Spot,Image 1,58,68166,
46.7492,um,Spot,Image 1,58,68167,
44.4683,um,Spot,Image 1,58,68168,
29.1462,um,Spot,Image 1,58,68169,
32.2996,um,Spot,Image 1,58,68170,
43.5178,um,Spot,Image 1,58,68171,
32.2274,um,Spot,Image 1,58,68172,
46.8709,um,Spot,Image 1,58,68173,
46.9042,um,Spot,Image 1,58,68174,
43.2443,um,Spot,Image 1,58,68175,
37.2193,um,Spot,Image 1,58,68176,
44.2285,um,Spot,Image 1,58,68177,
39.2344,um,Spot,Image 1,58,68178,
41.7335,um,Spot,Image 1,58,68179,
29.3404,um,Spot,Image 1,58,68180,
34.6047,um,Spot,Image 1,58,68181,
24.3172,um,Spot,Image 1,58,68182,
23.3015,um,Spot,Image 1,58,68183,
35.3796,um,Spot,Image 1,58,68184,
27.1012,um,Spot,Image 1,58,68185,
29.4116,um,Spot,Image 1,58,68186,
27.8436,um,Spot,Image 1,58,68187,
37.4447,um,Spot,Image 1,58,68188,
32.5883,um,Spot,Image 1,58,68189,
24.3566,um,Spot,Image 1,58,68190,
23.4299,um,Spot,Image 1,58,68191,
37.6031,um,Spot,Image 1,58,68192,
32.3942,um,Spot,Image 1,58,68193,
35.1405,um,Spot,Image 1,58,68194,
28.9457,um,Spot,Image 1,58,68195,
30.5794,um,Spot,Image 1,58,68196,
33.4363,um,Spot,Image 1,58,68197,
37.8285,um,Spot,Image 1,58,68198,
30.5648,um,Spot,Image 1,58,68199,
23.2311,um,Spot,Image 1,58,68200,
40.5953,um,Spot,Image 1,58,68201,
42.2576,um,Spot,Image 1,58,68202,
40.3463,um,Spot,Image 1,58,68203,
36.8101,um,Spot,Image 1,58,68204,
30.1323,um,Spot,Image 1,58,68205,
46.1887,um,Spot,Image 1,58,68206,
37.5555,um,Spot,Image 1,58,68207,
23.2378,um,Spot,Image 1,58,68208,
41.0001,um,Spot,Image 1,58,68209,
21.5623,um,Spot,Image 1,58,68210,
26.7427,um,Spot,Image 1,58,68211,
28.5224,um,Spot,Image 1,58,68212,
30.7218,um,Spot,Image 1,58,68213,
31.9669,um,Spot,Image 1,58,68214,
21.3241,um,Spot,Image 1,59,68215,
17.567,um,Spot,Image 1,59,68216,
19.7245,um,Spot,Image 1,59,68217,
19.869,um,Spot,Image 1,59,68218,
21.5598,um,Spot,Image 1,59,68219,
24.4751,um,Spot,Image 1,59,68220,
25.0927,um,Spot,Image 1,59,68221,
19.0411,um,Spot,Image 1,59,68222,
18.6401,um,Spot,Image 1,59,68223,
23.3519,um,Spot,Image 1,59,68224,
24.1548,um,Spot,Image 1,59,68225,
22.2424,um,Spot,Image 1,59,68226,
17.7712,um,Spot,Image 1,59,68227,
20.7409,um,Spot,Image 1,59,68228,
17.8994,um,Spot,Image 1,59,68229,
25.7055,um,Spot,Image 1,59,68230,
18.842,um,Spot,Image 1,59,68231,
16.601,um,Spot,Image 1,59,68232,
17.9393,um,Spot,Image 1,59,68233,
17.2067,um,Spot,Image 1,59,68234,
25.2881,um,Spot,Image 1,59,68235,
20.8078,um,Spot,Image 1,59,68236,
25.3859,um,Spot,Image 1,59,68237,
26.1042,um,Spot,Image 1,59,68238,
46.6914,um,Spot,Image 1,59,68239,
42.8348,um,Spot,Image 1,59,68240,
31.4258,um,Spot,Image 1,59,68241,
30.6241,um,Spot,Image 1,59,68242,
28.6372,um,Spot,Image 1,59,68243,
42.5426,um,Spot,Image 1,59,68244,
29.2787,um,Spot,Image 1,59,68245,
45.4167,um,Spot,Image 1,59,68246,
29.9364,um,Spot,Image 1,59,68247,
34.4411,um,Spot,Image 1,59,68248,
45.2226,um,Spot,Image 1,59,68249,
44.915,um,Spot,Image 1,59,68250,
44.2078,um,Spot,Image 1,59,68251,
43.8874,um,Spot,Image 1,59,68252,
41.0748,um,Spot,Image 1,59,68253,
36.7373,um,Spot,Image 1,59,68254,
34.0048,um,Spot,Image 1,59,68255,
27.2544,um,Spot,Image 1,59,68256,
44.7763,um,Spot,Image 1,59,68257,
31.2838,um,Spot,Image 1,59,68258,
42.5025,um,Spot,Image 1,59,68259,
27.2144,um,Spot,Image 1,59,68260,
28.9423,um,Spot,Image 1,59,68261,
34.4959,um,Spot,Image 1,59,68262,
19.5223,um,Spot,Image 1,59,68263,
37.5837,um,Spot,Image 1,59,68264,
26.5045,um,Spot,Image 1,59,68265,
23.9772,um,Spot,Image 1,59,68266,
34.1085,um,Spot,Image 1,59,68267,
31.0477,um,Spot,Image 1,59,68268,
39.0972,um,Spot,Image 1,59,68269,
23.5836,um,Spot,Image 1,59,68270,
17.94,um,Spot,Image 1,59,68271,
40.7449,um,Spot,Image 1,59,68272,
19.7631,um,Spot,Image 1,59,68273,
25.6767,um,Spot,Image 1,59,68274,
33.9129,um,Spot,Image 1,59,68275,
31.5651,um,Spot,Image 1,59,68276,
28.4164,um,Spot,Image 1,59,68277,
22.4689,um,Spot,Image 1,59,68278,
33.6216,um,Spot,Image 1,59,68279,
36.061,um,Spot,Image 1,59,68280,
34.979,um,Spot,Image 1,59,68281,
26.4473,um,Spot,Image 1,59,68282,
25.7033,um,Spot,Image 1,59,68283,
25.051,um,Spot,Image 1,59,68284,
19.1922,um,Spot,Image 1,59,68285,
16.2682,um,Spot,Image 1,59,68286,
31.0043,um,Spot,Image 1,59,68287,
21.3214,um,Spot,Image 1,59,68288,
34.4625,um,Spot,Image 1,59,68289,
19.6129,um,Spot,Image 1,59,68290,
34.6364,um,Spot,Image 1,59,68291,
32.8463,um,Spot,Image 1,59,68292,
29.2343,um,Spot,Image 1,59,68293,
18.4121,um,Spot,Image 1,59,68294,
17.845,um,Spot,Image 1,59,68295,
21.3326,um,Spot,Image 1,59,68296,
18.9157,um,Spot,Image 1,59,68297,
17.841,um,Spot,Image 1,59,68298,
27.1872,um,Spot,Image 1,59,68299,
37.359,um,Spot,Image 1,59,68300,
32.1697,um,Spot,Image 1,59,68301,
27.7841,um,Spot,Image 1,59,68302,
18.2535,um,Spot,Image 1,59,68303,
19.1212,um,Spot,Image 1,59,68304,
24.8826,um,Spot,Image 1,59,68305,
35.9954,um,Spot,Image 1,59,68306,
22.7206,um,Spot,Image 1,59,68307,
16.4866,um,Spot,Image 1,59,68308,
23.0301,um,Spot,Image 1,59,68309,
19.3426,um,Spot,Image 1,59,68310,
19.235,um,Spot,Image 1,59,68311,
21.4865,um,Spot,Image 1,59,68312,
19.3468,um,Spot,Image 1,59,68313,
20.0743,um,Spot,Image 1,59,68314,
16.6549,um,Spot,Image 1,59,68315,
19.8999,um,Spot,Image 1,59,68316,
30.4775,um,Spot,Image 1,59,68317,
29.9202,um,Spot,Image 1,59,68318,
30.3977,um,Spot,Image 1,59,68319,
28.5236,um,Spot,Image 1,59,68320,
34.2257,um,Spot,Image 1,59,68321,
34.1338,um,Spot,Image 1,59,68322,
37.8543,um,Spot,Image 1,59,68323,
28.1605,um,Spot,Image 1,59,68324,
43.1654,um,Spot,Image 1,59,68325,
41.2695,um,Spot,Image 1,59,68326,
44.0952,um,Spot,Image 1,59,68327,
31.0989,um,Spot,Image 1,59,68328,
40.5171,um,Spot,Image 1,59,68329,
46.2719,um,Spot,Image 1,59,68330,
31.1389,um,Spot,Image 1,59,68331,
36.3041,um,Spot,Image 1,59,68332,
36.479,um,Spot,Image 1,59,68333,
42.4853,um,Spot,Image 1,59,68334,
28.7091,um,Spot,Image 1,59,68335,
27.7304,um,Spot,Image 1,59,68336,
41.5976,um,Spot,Image 1,59,68337,
30.0807,um,Spot,Image 1,59,68338,
25.1771,um,Spot,Image 1,59,68339,
27.4278,um,Spot,Image 1,59,68340,
25.6502,um,Spot,Image 1,59,68341,
32.5631,um,Spot,Image 1,59,68342,
32.633,um,Spot,Image 1,59,68343,
36.0114,um,Spot,Image 1,59,68344,
24.2954,um,Spot,Image 1,59,68345,
41.1296,um,Spot,Image 1,59,68346,
