
Distance to Image Border XYZ Img=1
 ==================== 
Distance to Image Border XYZ,Unit,Category,Image,Time,ID,
0,um,Spot,Image 1,70,71285,
0,um,Spot,Image 1,70,71286,
1.67806,um,Spot,Image 1,70,71287,
1.6299,um,Spot,Image 1,70,71288,
3.26419,um,Spot,Image 1,70,71289,
0,um,Spot,Image 1,70,71290,
0,um,Spot,Image 1,70,71291,
0,um,Spot,Image 1,70,71292,
0,um,Spot,Image 1,70,71293,
0,um,Spot,Image 1,70,71294,
0,um,Spot,Image 1,70,71295,
0,um,Spot,Image 1,70,71296,
0,um,Spot,Image 1,70,71297,
0,um,Spot,Image 1,70,71298,
1.00944,um,Spot,Image 1,70,71299,
2.56511,um,Spot,Image 1,70,71300,
2.65639,um,Spot,Image 1,70,71301,
3.20335,um,Spot,Image 1,70,71302,
3.98661,um,Spot,Image 1,70,71303,
0,um,Spot,Image 1,70,71304,
0,um,Spot,Image 1,70,71305,
0,um,Spot,Image 1,70,71306,
0,um,Spot,Image 1,70,71307,
0,um,Spot,Image 1,70,71308,
0,um,Spot,Image 1,70,71309,
0,um,Spot,Image 1,70,71310,
0,um,Spot,Image 1,70,71311,
0,um,Spot,Image 1,70,71312,
0,um,Spot,Image 1,70,71313,
0.817705,um,Spot,Image 1,70,71314,
1.25734,um,Spot,Image 1,70,71315,
2.16429,um,Spot,Image 1,70,71316,
3.93077,um,Spot,Image 1,70,71317,
3.855,um,Spot,Image 1,70,71318,
4.49876,um,Spot,Image 1,70,71319,
0,um,Spot,Image 1,70,71320,
5.42192,um,Spot,Image 1,70,71321,
5.47068,um,Spot,Image 1,70,71322,
7.06827,um,Spot,Image 1,70,71323,
7.67965,um,Spot,Image 1,70,71324,
6.01632,um,Spot,Image 1,70,71325,
6.98944,um,Spot,Image 1,70,71326,
9.44206,um,Spot,Image 1,70,71327,
7.54352,um,Spot,Image 1,70,71328,
10.3652,um,Spot,Image 1,70,71329,
5.54159,um,Spot,Image 1,70,71330,
5.99789,um,Spot,Image 1,70,71331,
9.86728,um,Spot,Image 1,70,71332,
5.9374,um,Spot,Image 1,70,71333,
9.30086,um,Spot,Image 1,70,71334,
9.68112,um,Spot,Image 1,70,71335,
10.3659,um,Spot,Image 1,70,71336,
10.6136,um,Spot,Image 1,70,71337,
11.199,um,Spot,Image 1,70,71338,
12.0382,um,Spot,Image 1,70,71339,
12.2434,um,Spot,Image 1,70,71340,
5.86477,um,Spot,Image 1,70,71341,
8.75328,um,Spot,Image 1,70,71342,
9.95688,um,Spot,Image 1,70,71343,
9.67761,um,Spot,Image 1,70,71344,
10.3772,um,Spot,Image 1,70,71345,
10.8517,um,Spot,Image 1,70,71346,
10.9872,um,Spot,Image 1,70,71347,
11.384,um,Spot,Image 1,70,71348,
12.7445,um,Spot,Image 1,70,71349,
12.4895,um,Spot,Image 1,70,71350,
6.56838,um,Spot,Image 1,70,71351,
6.2228,um,Spot,Image 1,70,71352,
7.21227,um,Spot,Image 1,70,71353,
8.25778,um,Spot,Image 1,70,71354,
9.7713,um,Spot,Image 1,70,71355,
10.744,um,Spot,Image 1,70,71356,
11.3221,um,Spot,Image 1,70,71357,
11.7628,um,Spot,Image 1,70,71358,
7.47106,um,Spot,Image 1,70,71359,
8.45747,um,Spot,Image 1,70,71360,
6.67134,um,Spot,Image 1,70,71361,
7.96884,um,Spot,Image 1,70,71362,
8.06702,um,Spot,Image 1,70,71363,
5.36197,um,Spot,Image 1,70,71364,
6.40362,um,Spot,Image 1,70,71365,
7.159,um,Spot,Image 1,70,71366,
7.65072,um,Spot,Image 1,70,71367,
8.53029,um,Spot,Image 1,70,71368,
8.33455,um,Spot,Image 1,70,71369,
8.84063,um,Spot,Image 1,70,71370,
10.6517,um,Spot,Image 1,70,71371,
11.1191,um,Spot,Image 1,70,71372,
11.7905,um,Spot,Image 1,70,71373,
11.6766,um,Spot,Image 1,70,71374,
12.6808,um,Spot,Image 1,70,71375,
5.33956,um,Spot,Image 1,70,71376,
5.38844,um,Spot,Image 1,70,71377,
6.45525,um,Spot,Image 1,70,71378,
7.28585,um,Spot,Image 1,70,71379,
7.32568,um,Spot,Image 1,70,71380,
7.84987,um,Spot,Image 1,70,71381,
7.84554,um,Spot,Image 1,70,71382,
9.42095,um,Spot,Image 1,70,71383,
9.17555,um,Spot,Image 1,70,71384,
9.66741,um,Spot,Image 1,70,71385,
11.3064,um,Spot,Image 1,70,71386,
14.3808,um,Spot,Image 1,70,71387,
14.8802,um,Spot,Image 1,70,71388,
14.6522,um,Spot,Image 1,70,71389,
16.27,um,Spot,Image 1,70,71390,
13.9017,um,Spot,Image 1,70,71391,
15.8228,um,Spot,Image 1,70,71392,
15.8662,um,Spot,Image 1,70,71393,
16.1334,um,Spot,Image 1,70,71394,
13.159,um,Spot,Image 1,70,71395,
12.9455,um,Spot,Image 1,70,71396,
13.9478,um,Spot,Image 1,70,71397,
14.2286,um,Spot,Image 1,70,71398,
15.6477,um,Spot,Image 1,70,71399,
15.5582,um,Spot,Image 1,70,71400,
16.0163,um,Spot,Image 1,70,71401,
15.8921,um,Spot,Image 1,70,71402,
13.9098,um,Spot,Image 1,70,71403,
13.4581,um,Spot,Image 1,70,71404,
16.5643,um,Spot,Image 1,70,71405,
15.6149,um,Spot,Image 1,70,71406,
15.2171,um,Spot,Image 1,70,71407,
15.1324,um,Spot,Image 1,70,71408,
14.5384,um,Spot,Image 1,70,71409,
14.6829,um,Spot,Image 1,70,71410,
13.4597,um,Spot,Image 1,70,71411,
13.4055,um,Spot,Image 1,70,71412,
16.0975,um,Spot,Image 1,70,71413,
16.9137,um,Spot,Image 1,70,71414,
16.5158,um,Spot,Image 1,70,71415,
16.043,um,Spot,Image 1,70,71416,
15.8234,um,Spot,Image 1,70,71417,
15.4671,um,Spot,Image 1,70,71418,
14.7197,um,Spot,Image 1,70,71419,
13.3626,um,Spot,Image 1,70,71420,
13.6285,um,Spot,Image 1,70,71421,
15.8747,um,Spot,Image 1,70,71422,
13.1567,um,Spot,Image 1,70,71423,
15.56,um,Spot,Image 1,70,71424,
15.7412,um,Spot,Image 1,70,71425,
14.2202,um,Spot,Image 1,70,71426,
14.0923,um,Spot,Image 1,70,71427,
14.73,um,Spot,Image 1,70,71428,
15.8166,um,Spot,Image 1,70,71429,
15.7559,um,Spot,Image 1,70,71430,
16.3964,um,Spot,Image 1,70,71431,
15.0547,um,Spot,Image 1,70,71432,
15.6536,um,Spot,Image 1,70,71433,
15.6594,um,Spot,Image 1,70,71434,
15.8158,um,Spot,Image 1,70,71435,
16.4055,um,Spot,Image 1,70,71436,
16.897,um,Spot,Image 1,70,71437,
16.8353,um,Spot,Image 1,70,71438,
16.5268,um,Spot,Image 1,70,71439,
16.6587,um,Spot,Image 1,70,71440,
14.4776,um,Spot,Image 1,70,71441,
13.8751,um,Spot,Image 1,70,71442,
9.7897,um,Spot,Image 1,70,71443,
9.45652,um,Spot,Image 1,70,71444,
10.5544,um,Spot,Image 1,70,71445,
10.1407,um,Spot,Image 1,70,71446,
12.9787,um,Spot,Image 1,70,71447,
12.6873,um,Spot,Image 1,70,71448,
12.1918,um,Spot,Image 1,70,71449,
12.1628,um,Spot,Image 1,70,71450,
12.0292,um,Spot,Image 1,70,71451,
12.039,um,Spot,Image 1,70,71452,
11.4559,um,Spot,Image 1,70,71453,
11.1179,um,Spot,Image 1,70,71454,
11.1306,um,Spot,Image 1,70,71455,
10.7816,um,Spot,Image 1,70,71456,
7.24952,um,Spot,Image 1,70,71457,
6.30131,um,Spot,Image 1,70,71458,
5.89226,um,Spot,Image 1,70,71459,
13.2542,um,Spot,Image 1,70,71460,
13.0697,um,Spot,Image 1,70,71461,
12.0688,um,Spot,Image 1,70,71462,
11.869,um,Spot,Image 1,70,71463,
9.19586,um,Spot,Image 1,70,71464,
8.91941,um,Spot,Image 1,70,71465,
6.0017,um,Spot,Image 1,70,71466,
11.6463,um,Spot,Image 1,70,71467,
12.7177,um,Spot,Image 1,70,71468,
11.2891,um,Spot,Image 1,70,71469,
8.71769,um,Spot,Image 1,70,71470,
11.1596,um,Spot,Image 1,70,71471,
11.0746,um,Spot,Image 1,70,71472,
12.5204,um,Spot,Image 1,70,71473,
4.78267,um,Spot,Image 1,70,71474,
0,um,Spot,Image 1,71,71475,
0,um,Spot,Image 1,71,71476,
0,um,Spot,Image 1,71,71477,
0,um,Spot,Image 1,71,71478,
0,um,Spot,Image 1,71,71479,
0,um,Spot,Image 1,71,71480,
0.608575,um,Spot,Image 1,71,71481,
0,um,Spot,Image 1,71,71482,
0.102523,um,Spot,Image 1,71,71483,
0,um,Spot,Image 1,71,71484,
0,um,Spot,Image 1,71,71485,
0,um,Spot,Image 1,71,71486,
3.19799,um,Spot,Image 1,71,71487,
3.1383,um,Spot,Image 1,71,71488,
3.94171,um,Spot,Image 1,71,71489,
0,um,Spot,Image 1,71,71490,
0,um,Spot,Image 1,71,71491,
0,um,Spot,Image 1,71,71492,
0,um,Spot,Image 1,71,71493,
2.07967,um,Spot,Image 1,71,71494,
4.78246,um,Spot,Image 1,71,71495,
0,um,Spot,Image 1,71,71496,
0,um,Spot,Image 1,71,71497,
0,um,Spot,Image 1,71,71498,
0,um,Spot,Image 1,71,71499,
0,um,Spot,Image 1,71,71500,
0,um,Spot,Image 1,71,71501,
0.166614,um,Spot,Image 1,71,71502,
2.58038,um,Spot,Image 1,71,71503,
4.61209,um,Spot,Image 1,71,71504,
4.89363,um,Spot,Image 1,71,71505,
0,um,Spot,Image 1,71,71506,
0,um,Spot,Image 1,71,71507,
0,um,Spot,Image 1,71,71508,
0,um,Spot,Image 1,71,71509,
0,um,Spot,Image 1,71,71510,
0,um,Spot,Image 1,71,71511,
0,um,Spot,Image 1,71,71512,
0,um,Spot,Image 1,71,71513,
0,um,Spot,Image 1,71,71514,
0,um,Spot,Image 1,71,71515,
0.482287,um,Spot,Image 1,71,71516,
2.51507,um,Spot,Image 1,71,71517,
2.46334,um,Spot,Image 1,71,71518,
3.54418,um,Spot,Image 1,71,71519,
4.5719,um,Spot,Image 1,71,71520,
5.07428,um,Spot,Image 1,71,71521,
0,um,Spot,Image 1,71,71522,
0,um,Spot,Image 1,71,71523,
0,um,Spot,Image 1,71,71524,
0,um,Spot,Image 1,71,71525,
0,um,Spot,Image 1,71,71526,
0,um,Spot,Image 1,71,71527,
0,um,Spot,Image 1,71,71528,
0,um,Spot,Image 1,71,71529,
0,um,Spot,Image 1,71,71530,
0,um,Spot,Image 1,71,71531,
0,um,Spot,Image 1,71,71532,
1.49807,um,Spot,Image 1,71,71533,
2.41007,um,Spot,Image 1,71,71534,
2.41427,um,Spot,Image 1,71,71535,
3.48897,um,Spot,Image 1,71,71536,
4.4561,um,Spot,Image 1,71,71537,
5.05316,um,Spot,Image 1,71,71538,
0,um,Spot,Image 1,71,71539,
0,um,Spot,Image 1,71,71540,
0,um,Spot,Image 1,71,71541,
0,um,Spot,Image 1,71,71542,
0,um,Spot,Image 1,71,71543,
0,um,Spot,Image 1,71,71544,
0,um,Spot,Image 1,71,71545,
0,um,Spot,Image 1,71,71546,
0,um,Spot,Image 1,71,71547,
0.250436,um,Spot,Image 1,71,71548,
2.12707,um,Spot,Image 1,71,71549,
2.31557,um,Spot,Image 1,71,71550,
0,um,Spot,Image 1,71,71551,
0,um,Spot,Image 1,71,71552,
0,um,Spot,Image 1,71,71553,
0,um,Spot,Image 1,71,71554,
0,um,Spot,Image 1,71,71555,
0,um,Spot,Image 1,71,71556,
0,um,Spot,Image 1,71,71557,
0,um,Spot,Image 1,71,71558,
0,um,Spot,Image 1,71,71559,
0,um,Spot,Image 1,71,71560,
0,um,Spot,Image 1,71,71561,
0,um,Spot,Image 1,71,71562,
0.0134242,um,Spot,Image 1,71,71563,
0.585052,um,Spot,Image 1,71,71564,
1.51851,um,Spot,Image 1,71,71565,
1.49466,um,Spot,Image 1,71,71566,
3.38383,um,Spot,Image 1,71,71567,
3.56582,um,Spot,Image 1,71,71568,
4.36023,um,Spot,Image 1,71,71569,
0,um,Spot,Image 1,71,71570,
0,um,Spot,Image 1,71,71571,
0,um,Spot,Image 1,71,71572,
0,um,Spot,Image 1,71,71573,
0,um,Spot,Image 1,71,71574,
0,um,Spot,Image 1,71,71575,
0,um,Spot,Image 1,71,71576,
0,um,Spot,Image 1,71,71577,
0,um,Spot,Image 1,71,71578,
0.0308008,um,Spot,Image 1,71,71579,
0.731801,um,Spot,Image 1,71,71580,
1.27848,um,Spot,Image 1,71,71581,
1.55028,um,Spot,Image 1,71,71582,
1.96786,um,Spot,Image 1,71,71583,
2.32326,um,Spot,Image 1,71,71584,
2.71298,um,Spot,Image 1,71,71585,
3.05377,um,Spot,Image 1,71,71586,
4.28478,um,Spot,Image 1,71,71587,
5.06533,um,Spot,Image 1,71,71588,
5.06368,um,Spot,Image 1,71,71589,
0,um,Spot,Image 1,71,71590,
3.45696,um,Spot,Image 1,71,71591,
6.71146,um,Spot,Image 1,71,71592,
6.71219,um,Spot,Image 1,71,71593,
8.72833,um,Spot,Image 1,71,71594,
5.22484,um,Spot,Image 1,71,71595,
8.04497,um,Spot,Image 1,71,71596,
10.0449,um,Spot,Image 1,71,71597,
8.28045,um,Spot,Image 1,71,71598,
9.78496,um,Spot,Image 1,71,71599,
12.7019,um,Spot,Image 1,71,71600,
9.82607,um,Spot,Image 1,71,71601,
10.6027,um,Spot,Image 1,71,71602,
8.65729,um,Spot,Image 1,71,71603,
9.8877,um,Spot,Image 1,71,71604,
10.6714,um,Spot,Image 1,71,71605,
11.202,um,Spot,Image 1,71,71606,
11.6349,um,Spot,Image 1,71,71607,
11.7853,um,Spot,Image 1,71,71608,
5.31229,um,Spot,Image 1,71,71609,
5.80709,um,Spot,Image 1,71,71610,
7.48379,um,Spot,Image 1,71,71611,
7.45298,um,Spot,Image 1,71,71612,
8.09968,um,Spot,Image 1,71,71613,
8.65409,um,Spot,Image 1,71,71614,
10.3043,um,Spot,Image 1,71,71615,
10.5159,um,Spot,Image 1,71,71616,
11.3271,um,Spot,Image 1,71,71617,
11.9754,um,Spot,Image 1,71,71618,
12.6146,um,Spot,Image 1,71,71619,
12.4195,um,Spot,Image 1,71,71620,
5.4858,um,Spot,Image 1,71,71621,
6.91337,um,Spot,Image 1,71,71622,
6.86516,um,Spot,Image 1,71,71623,
7.38125,um,Spot,Image 1,71,71624,
7.39844,um,Spot,Image 1,71,71625,
7.93754,um,Spot,Image 1,71,71626,
10.4043,um,Spot,Image 1,71,71627,
10.815,um,Spot,Image 1,71,71628,
11.2086,um,Spot,Image 1,71,71629,
12.3844,um,Spot,Image 1,71,71630,
7.7105,um,Spot,Image 1,71,71631,
8.66614,um,Spot,Image 1,71,71632,
6.0459,um,Spot,Image 1,71,71633,
7.23,um,Spot,Image 1,71,71634,
7.90433,um,Spot,Image 1,71,71635,
12.7307,um,Spot,Image 1,71,71636,
6.43438,um,Spot,Image 1,71,71637,
7.00703,um,Spot,Image 1,71,71638,
6.62269,um,Spot,Image 1,71,71639,
6.65118,um,Spot,Image 1,71,71640,
7.52948,um,Spot,Image 1,71,71641,
7.70447,um,Spot,Image 1,71,71642,
8.35241,um,Spot,Image 1,71,71643,
8.78646,um,Spot,Image 1,71,71644,
10.8683,um,Spot,Image 1,71,71645,
10.8545,um,Spot,Image 1,71,71646,
10.4826,um,Spot,Image 1,71,71647,
6.48912,um,Spot,Image 1,71,71648,
6.81828,um,Spot,Image 1,71,71649,
7.56136,um,Spot,Image 1,71,71650,
7.5632,um,Spot,Image 1,71,71651,
7.36991,um,Spot,Image 1,71,71652,
8.05735,um,Spot,Image 1,71,71653,
8.17033,um,Spot,Image 1,71,71654,
9.21574,um,Spot,Image 1,71,71655,
11.1443,um,Spot,Image 1,71,71656,
12.2309,um,Spot,Image 1,71,71657,
14.7678,um,Spot,Image 1,71,71658,
16.5015,um,Spot,Image 1,71,71659,
14.3956,um,Spot,Image 1,71,71660,
15.5971,um,Spot,Image 1,71,71661,
16.3714,um,Spot,Image 1,71,71662,
16.2899,um,Spot,Image 1,71,71663,
15.3679,um,Spot,Image 1,71,71664,
15.6628,um,Spot,Image 1,71,71665,
13.1025,um,Spot,Image 1,71,71666,
13.1949,um,Spot,Image 1,71,71667,
14.452,um,Spot,Image 1,71,71668,
14.4162,um,Spot,Image 1,71,71669,
14.3454,um,Spot,Image 1,71,71670,
16.37,um,Spot,Image 1,71,71671,
16.3915,um,Spot,Image 1,71,71672,
15.8885,um,Spot,Image 1,71,71673,
15.5833,um,Spot,Image 1,71,71674,
14.0208,um,Spot,Image 1,71,71675,
13.7734,um,Spot,Image 1,71,71676,
14.0069,um,Spot,Image 1,71,71677,
13.9515,um,Spot,Image 1,71,71678,
14.6356,um,Spot,Image 1,71,71679,
16.1198,um,Spot,Image 1,71,71680,
15.6712,um,Spot,Image 1,71,71681,
15.5858,um,Spot,Image 1,71,71682,
14.3402,um,Spot,Image 1,71,71683,
14.7358,um,Spot,Image 1,71,71684,
14.0049,um,Spot,Image 1,71,71685,
12.9033,um,Spot,Image 1,71,71686,
13.4017,um,Spot,Image 1,71,71687,
13.4834,um,Spot,Image 1,71,71688,
16.0159,um,Spot,Image 1,71,71689,
16.7218,um,Spot,Image 1,71,71690,
16.7047,um,Spot,Image 1,71,71691,
16.0585,um,Spot,Image 1,71,71692,
15.7942,um,Spot,Image 1,71,71693,
14.0759,um,Spot,Image 1,71,71694,
13.7036,um,Spot,Image 1,71,71695,
13.5427,um,Spot,Image 1,71,71696,
13.6883,um,Spot,Image 1,71,71697,
15.824,um,Spot,Image 1,71,71698,
15.9272,um,Spot,Image 1,71,71699,
12.8851,um,Spot,Image 1,71,71700,
14.4754,um,Spot,Image 1,71,71701,
14.4879,um,Spot,Image 1,71,71702,
15.4029,um,Spot,Image 1,71,71703,
15.6801,um,Spot,Image 1,71,71704,
15.387,um,Spot,Image 1,71,71705,
15.5304,um,Spot,Image 1,71,71706,
15.0486,um,Spot,Image 1,71,71707,
13.537,um,Spot,Image 1,71,71708,
15.631,um,Spot,Image 1,71,71709,
15.9035,um,Spot,Image 1,71,71710,
15.7652,um,Spot,Image 1,71,71711,
16.2531,um,Spot,Image 1,71,71712,
16.7298,um,Spot,Image 1,71,71713,
16.4152,um,Spot,Image 1,71,71714,
16.6591,um,Spot,Image 1,71,71715,
16.1443,um,Spot,Image 1,71,71716,
14.1098,um,Spot,Image 1,71,71717,
13.0136,um,Spot,Image 1,71,71718,
9.71468,um,Spot,Image 1,71,71719,
9.23613,um,Spot,Image 1,71,71720,
11.764,um,Spot,Image 1,71,71721,
10.246,um,Spot,Image 1,71,71722,
10.3352,um,Spot,Image 1,71,71723,
12.8872,um,Spot,Image 1,71,71724,
13.1007,um,Spot,Image 1,71,71725,
13.0307,um,Spot,Image 1,71,71726,
12.8008,um,Spot,Image 1,71,71727,
12.7333,um,Spot,Image 1,71,71728,
11.4861,um,Spot,Image 1,71,71729,
10.5743,um,Spot,Image 1,71,71730,
10.8024,um,Spot,Image 1,71,71731,
10.4831,um,Spot,Image 1,71,71732,
10.1159,um,Spot,Image 1,71,71733,
6.95698,um,Spot,Image 1,71,71734,
6.1483,um,Spot,Image 1,71,71735,
5.84446,um,Spot,Image 1,71,71736,
12.775,um,Spot,Image 1,71,71737,
12.0215,um,Spot,Image 1,71,71738,
11.6817,um,Spot,Image 1,71,71739,
9.14753,um,Spot,Image 1,71,71740,
8.98769,um,Spot,Image 1,71,71741,
5.93982,um,Spot,Image 1,71,71742,
10.6129,um,Spot,Image 1,71,71743,
11.1117,um,Spot,Image 1,71,71744,
8.69105,um,Spot,Image 1,71,71745,
13.171,um,Spot,Image 1,71,71746,
12.1225,um,Spot,Image 1,71,71747,
10.6919,um,Spot,Image 1,71,71748,
10.724,um,Spot,Image 1,71,71749,
4.83566,um,Spot,Image 1,71,71750,
0,um,Spot,Image 1,72,71751,
0,um,Spot,Image 1,72,71752,
0,um,Spot,Image 1,72,71753,
0.0496159,um,Spot,Image 1,72,71754,
0,um,Spot,Image 1,72,71755,
1.13576,um,Spot,Image 1,72,71756,
3.00952,um,Spot,Image 1,72,71757,
4.16206,um,Spot,Image 1,72,71758,
0,um,Spot,Image 1,72,71759,
0,um,Spot,Image 1,72,71760,
0,um,Spot,Image 1,72,71761,
0,um,Spot,Image 1,72,71762,
3.47811,um,Spot,Image 1,72,71763,
0,um,Spot,Image 1,72,71764,
0,um,Spot,Image 1,72,71765,
1.93067,um,Spot,Image 1,72,71766,
4.35011,um,Spot,Image 1,72,71767,
4.85873,um,Spot,Image 1,72,71768,
0,um,Spot,Image 1,72,71769,
0,um,Spot,Image 1,72,71770,
0,um,Spot,Image 1,72,71771,
0,um,Spot,Image 1,72,71772,
0,um,Spot,Image 1,72,71773,
1.50199,um,Spot,Image 1,72,71774,
1.88439,um,Spot,Image 1,72,71775,
4.20118,um,Spot,Image 1,72,71776,
0,um,Spot,Image 1,72,71777,
0,um,Spot,Image 1,72,71778,
0,um,Spot,Image 1,72,71779,
0,um,Spot,Image 1,72,71780,
0,um,Spot,Image 1,72,71781,
0,um,Spot,Image 1,72,71782,
0,um,Spot,Image 1,72,71783,
1.29187,um,Spot,Image 1,72,71784,
1.73549,um,Spot,Image 1,72,71785,
1.76043,um,Spot,Image 1,72,71786,
3.17844,um,Spot,Image 1,72,71787,
4.86738,um,Spot,Image 1,72,71788,
0,um,Spot,Image 1,72,71789,
0,um,Spot,Image 1,72,71790,
0,um,Spot,Image 1,72,71791,
0,um,Spot,Image 1,72,71792,
0,um,Spot,Image 1,72,71793,
0,um,Spot,Image 1,72,71794,
0,um,Spot,Image 1,72,71795,
0,um,Spot,Image 1,72,71796,
0,um,Spot,Image 1,72,71797,
0,um,Spot,Image 1,72,71798,
0,um,Spot,Image 1,72,71799,
1.6029,um,Spot,Image 1,72,71800,
1.74794,um,Spot,Image 1,72,71801,
2.62922,um,Spot,Image 1,72,71802,
2.48386,um,Spot,Image 1,72,71803,
4.9324,um,Spot,Image 1,72,71804,
4.85238,um,Spot,Image 1,72,71805,
0,um,Spot,Image 1,72,71806,
0,um,Spot,Image 1,72,71807,
0,um,Spot,Image 1,72,71808,
0,um,Spot,Image 1,72,71809,
0,um,Spot,Image 1,72,71810,
0,um,Spot,Image 1,72,71811,
0,um,Spot,Image 1,72,71812,
0,um,Spot,Image 1,72,71813,
1.24264,um,Spot,Image 1,72,71814,
2.4622,um,Spot,Image 1,72,71815,
0,um,Spot,Image 1,72,71816,
0,um,Spot,Image 1,72,71817,
0,um,Spot,Image 1,72,71818,
0,um,Spot,Image 1,72,71819,
0,um,Spot,Image 1,72,71820,
0,um,Spot,Image 1,72,71821,
0,um,Spot,Image 1,72,71822,
0,um,Spot,Image 1,72,71823,
0,um,Spot,Image 1,72,71824,
1.27163,um,Spot,Image 1,72,71825,
0.876558,um,Spot,Image 1,72,71826,
2.13734,um,Spot,Image 1,72,71827,
3.58962,um,Spot,Image 1,72,71828,
3.4203,um,Spot,Image 1,72,71829,
4.37118,um,Spot,Image 1,72,71830,
4.39499,um,Spot,Image 1,72,71831,
0,um,Spot,Image 1,72,71832,
0,um,Spot,Image 1,72,71833,
0,um,Spot,Image 1,72,71834,
0,um,Spot,Image 1,72,71835,
0,um,Spot,Image 1,72,71836,
0,um,Spot,Image 1,72,71837,
0,um,Spot,Image 1,72,71838,
0,um,Spot,Image 1,72,71839,
0.171665,um,Spot,Image 1,72,71840,
0.275353,um,Spot,Image 1,72,71841,
1.74604,um,Spot,Image 1,72,71842,
2.17937,um,Spot,Image 1,72,71843,
2.31605,um,Spot,Image 1,72,71844,
3.91002,um,Spot,Image 1,72,71845,
4.58188,um,Spot,Image 1,72,71846,
4.94919,um,Spot,Image 1,72,71847,
7.82034,um,Spot,Image 1,72,71848,
7.79879,um,Spot,Image 1,72,71849,
6.91559,um,Spot,Image 1,72,71850,
7.44121,um,Spot,Image 1,72,71851,
7.38045,um,Spot,Image 1,72,71852,
10.6597,um,Spot,Image 1,72,71853,
8.16788,um,Spot,Image 1,72,71854,
9.19649,um,Spot,Image 1,72,71855,
7.36809,um,Spot,Image 1,72,71856,
9.82506,um,Spot,Image 1,72,71857,
11.0728,um,Spot,Image 1,72,71858,
7.8069,um,Spot,Image 1,72,71859,
8.45796,um,Spot,Image 1,72,71860,
9.36615,um,Spot,Image 1,72,71861,
9.84787,um,Spot,Image 1,72,71862,
9.76344,um,Spot,Image 1,72,71863,
10.4993,um,Spot,Image 1,72,71864,
11.3116,um,Spot,Image 1,72,71865,
12.2778,um,Spot,Image 1,72,71866,
5.53655,um,Spot,Image 1,72,71867,
5.53966,um,Spot,Image 1,72,71868,
5.96342,um,Spot,Image 1,72,71869,
6.35709,um,Spot,Image 1,72,71870,
8.22038,um,Spot,Image 1,72,71871,
10.0545,um,Spot,Image 1,72,71872,
10.2468,um,Spot,Image 1,72,71873,
10.4594,um,Spot,Image 1,72,71874,
10.0154,um,Spot,Image 1,72,71875,
10.7161,um,Spot,Image 1,72,71876,
10.8449,um,Spot,Image 1,72,71877,
11.1644,um,Spot,Image 1,72,71878,
6.20203,um,Spot,Image 1,72,71879,
6.58991,um,Spot,Image 1,72,71880,
6.32542,um,Spot,Image 1,72,71881,
7.2065,um,Spot,Image 1,72,71882,
7.71787,um,Spot,Image 1,72,71883,
9.26987,um,Spot,Image 1,72,71884,
9.13097,um,Spot,Image 1,72,71885,
9.93571,um,Spot,Image 1,72,71886,
10.6412,um,Spot,Image 1,72,71887,
10.662,um,Spot,Image 1,72,71888,
11.1642,um,Spot,Image 1,72,71889,
12.1997,um,Spot,Image 1,72,71890,
6.94206,um,Spot,Image 1,72,71891,
8.61433,um,Spot,Image 1,72,71892,
5.5563,um,Spot,Image 1,72,71893,
6.973,um,Spot,Image 1,72,71894,
7.93679,um,Spot,Image 1,72,71895,
7.58703,um,Spot,Image 1,72,71896,
5.64664,um,Spot,Image 1,72,71897,
6.00607,um,Spot,Image 1,72,71898,
6.3309,um,Spot,Image 1,72,71899,
6.9131,um,Spot,Image 1,72,71900,
6.96993,um,Spot,Image 1,72,71901,
7.83422,um,Spot,Image 1,72,71902,
8.21789,um,Spot,Image 1,72,71903,
8.58085,um,Spot,Image 1,72,71904,
9.20255,um,Spot,Image 1,72,71905,
10.2937,um,Spot,Image 1,72,71906,
10.4497,um,Spot,Image 1,72,71907,
10.6415,um,Spot,Image 1,72,71908,
12.72,um,Spot,Image 1,72,71909,
5.38552,um,Spot,Image 1,72,71910,
6.49721,um,Spot,Image 1,72,71911,
6.8056,um,Spot,Image 1,72,71912,
6.72198,um,Spot,Image 1,72,71913,
8.41427,um,Spot,Image 1,72,71914,
8.43911,um,Spot,Image 1,72,71915,
8.83584,um,Spot,Image 1,72,71916,
9.60925,um,Spot,Image 1,72,71917,
10.9744,um,Spot,Image 1,72,71918,
11.3849,um,Spot,Image 1,72,71919,
11.7677,um,Spot,Image 1,72,71920,
13.9145,um,Spot,Image 1,72,71921,
16.0152,um,Spot,Image 1,72,71922,
15.6529,um,Spot,Image 1,72,71923,
16.5215,um,Spot,Image 1,72,71924,
15.7665,um,Spot,Image 1,72,71925,
16.1629,um,Spot,Image 1,72,71926,
14.9882,um,Spot,Image 1,72,71927,
13.2178,um,Spot,Image 1,72,71928,
13.1263,um,Spot,Image 1,72,71929,
14.4585,um,Spot,Image 1,72,71930,
14.3295,um,Spot,Image 1,72,71931,
15.4927,um,Spot,Image 1,72,71932,
15.3846,um,Spot,Image 1,72,71933,
16.4522,um,Spot,Image 1,72,71934,
16.7257,um,Spot,Image 1,72,71935,
15.6623,um,Spot,Image 1,72,71936,
14.9091,um,Spot,Image 1,72,71937,
13.0832,um,Spot,Image 1,72,71938,
14.4327,um,Spot,Image 1,72,71939,
