
Area
 ==================== 
Area,Unit,Category,Time,ID,
78.5398,um^2,Spot,2,53309,
78.5398,um^2,Spot,2,53310,
78.5398,um^2,Spot,2,53311,
78.5398,um^2,Spot,2,53312,
78.5398,um^2,Spot,2,53313,
78.5398,um^2,Spot,2,53314,
78.5398,um^2,Spot,2,53315,
78.5398,um^2,Spot,2,53316,
78.5398,um^2,Spot,2,53317,
78.5398,um^2,Spot,2,53318,
78.5398,um^2,Spot,2,53319,
78.5398,um^2,Spot,2,53320,
78.5398,um^2,Spot,2,53321,
78.5398,um^2,Spot,2,53322,
78.5398,um^2,Spot,2,53323,
78.5398,um^2,Spot,2,53324,
78.5398,um^2,Spot,2,53325,
78.5398,um^2,Spot,2,53326,
78.5398,um^2,Spot,2,53327,
78.5398,um^2,Spot,2,53328,
78.5398,um^2,Spot,2,53329,
78.5398,um^2,Spot,2,53330,
78.5398,um^2,Spot,2,53331,
78.5398,um^2,Spot,2,53332,
78.5398,um^2,Spot,2,53333,
78.5398,um^2,Spot,2,53334,
78.5398,um^2,Spot,2,53335,
78.5398,um^2,Spot,2,53336,
78.5398,um^2,Spot,2,53337,
78.5398,um^2,Spot,2,53338,
78.5398,um^2,Spot,2,53339,
78.5398,um^2,Spot,2,53340,
78.5398,um^2,Spot,2,53341,
78.5398,um^2,Spot,2,53342,
78.5398,um^2,Spot,2,53343,
78.5398,um^2,Spot,2,53344,
78.5398,um^2,Spot,2,53345,
78.5398,um^2,Spot,2,53346,
78.5398,um^2,Spot,2,53347,
78.5398,um^2,Spot,2,53348,
78.5398,um^2,Spot,2,53349,
78.5398,um^2,Spot,2,53350,
78.5398,um^2,Spot,2,53351,
78.5398,um^2,Spot,2,53352,
78.5398,um^2,Spot,2,53353,
78.5398,um^2,Spot,2,53354,
78.5398,um^2,Spot,2,53355,
78.5398,um^2,Spot,2,53356,
78.5398,um^2,Spot,2,53357,
78.5398,um^2,Spot,2,53358,
78.5398,um^2,Spot,2,53359,
78.5398,um^2,Spot,2,53360,
78.5398,um^2,Spot,2,53361,
78.5398,um^2,Spot,2,53362,
78.5398,um^2,Spot,2,53363,
78.5398,um^2,Spot,2,53364,
78.5398,um^2,Spot,2,53365,
78.5398,um^2,Spot,2,53366,
78.5398,um^2,Spot,2,53367,
78.5398,um^2,Spot,2,53368,
78.5398,um^2,Spot,2,53369,
78.5398,um^2,Spot,2,53370,
78.5398,um^2,Spot,2,53371,
78.5398,um^2,Spot,2,53372,
78.5398,um^2,Spot,2,53373,
78.5398,um^2,Spot,2,53374,
78.5398,um^2,Spot,2,53375,
78.5398,um^2,Spot,2,53376,
78.5398,um^2,Spot,2,53377,
78.5398,um^2,Spot,2,53378,
78.5398,um^2,Spot,2,53379,
78.5398,um^2,Spot,2,53380,
78.5398,um^2,Spot,2,53381,
78.5398,um^2,Spot,2,53382,
78.5398,um^2,Spot,2,53383,
78.5398,um^2,Spot,2,53384,
78.5398,um^2,Spot,2,53385,
78.5398,um^2,Spot,2,53386,
78.5398,um^2,Spot,2,53387,
78.5398,um^2,Spot,2,53388,
78.5398,um^2,Spot,2,53389,
78.5398,um^2,Spot,2,53390,
78.5398,um^2,Spot,2,53391,
78.5398,um^2,Spot,2,53392,
78.5398,um^2,Spot,2,53393,
78.5398,um^2,Spot,2,53394,
78.5398,um^2,Spot,2,53395,
78.5398,um^2,Spot,2,53396,
78.5398,um^2,Spot,2,53397,
78.5398,um^2,Spot,2,53398,
78.5398,um^2,Spot,2,53399,
78.5398,um^2,Spot,2,53400,
78.5398,um^2,Spot,2,53401,
78.5398,um^2,Spot,2,53402,
78.5398,um^2,Spot,2,53403,
78.5398,um^2,Spot,2,53404,
78.5398,um^2,Spot,2,53405,
78.5398,um^2,Spot,2,53406,
78.5398,um^2,Spot,2,53407,
78.5398,um^2,Spot,2,53408,
78.5398,um^2,Spot,2,53409,
78.5398,um^2,Spot,2,53410,
78.5398,um^2,Spot,2,53411,
78.5398,um^2,Spot,2,53412,
78.5398,um^2,Spot,2,53413,
78.5398,um^2,Spot,2,53414,
78.5398,um^2,Spot,2,53415,
78.5398,um^2,Spot,2,53416,
78.5398,um^2,Spot,2,53417,
78.5398,um^2,Spot,2,53418,
78.5398,um^2,Spot,2,53419,
78.5398,um^2,Spot,2,53420,
78.5398,um^2,Spot,2,53421,
78.5398,um^2,Spot,2,53422,
78.5398,um^2,Spot,2,53423,
78.5398,um^2,Spot,2,53424,
78.5398,um^2,Spot,2,53425,
78.5398,um^2,Spot,2,53426,
78.5398,um^2,Spot,2,53427,
78.5398,um^2,Spot,2,53428,
78.5398,um^2,Spot,2,53429,
78.5398,um^2,Spot,2,53430,
78.5398,um^2,Spot,2,53431,
78.5398,um^2,Spot,2,53432,
78.5398,um^2,Spot,2,53433,
78.5398,um^2,Spot,2,53434,
78.5398,um^2,Spot,2,53435,
78.5398,um^2,Spot,2,53436,
78.5398,um^2,Spot,2,53437,
78.5398,um^2,Spot,2,53438,
78.5398,um^2,Spot,2,53439,
78.5398,um^2,Spot,2,53440,
78.5398,um^2,Spot,2,53441,
78.5398,um^2,Spot,2,53442,
78.5398,um^2,Spot,2,53443,
78.5398,um^2,Spot,2,53444,
78.5398,um^2,Spot,2,53445,
78.5398,um^2,Spot,2,53446,
78.5398,um^2,Spot,2,53447,
78.5398,um^2,Spot,2,53448,
78.5398,um^2,Spot,2,53449,
78.5398,um^2,Spot,2,53450,
78.5398,um^2,Spot,2,53451,
78.5398,um^2,Spot,2,53452,
78.5398,um^2,Spot,2,53453,
78.5398,um^2,Spot,2,53454,
78.5398,um^2,Spot,2,53455,
78.5398,um^2,Spot,2,53456,
78.5398,um^2,Spot,2,53457,
78.5398,um^2,Spot,2,53458,
78.5398,um^2,Spot,2,53459,
78.5398,um^2,Spot,2,53460,
78.5398,um^2,Spot,2,53461,
78.5398,um^2,Spot,2,53462,
78.5398,um^2,Spot,2,53463,
78.5398,um^2,Spot,2,53464,
78.5398,um^2,Spot,2,53465,
78.5398,um^2,Spot,2,53466,
78.5398,um^2,Spot,2,53467,
78.5398,um^2,Spot,2,53468,
78.5398,um^2,Spot,2,53469,
78.5398,um^2,Spot,2,53470,
78.5398,um^2,Spot,2,53471,
78.5398,um^2,Spot,2,53472,
78.5398,um^2,Spot,2,53473,
78.5398,um^2,Spot,2,53474,
78.5398,um^2,Spot,2,53475,
78.5398,um^2,Spot,2,53476,
78.5398,um^2,Spot,2,53477,
78.5398,um^2,Spot,2,53478,
78.5398,um^2,Spot,2,53479,
78.5398,um^2,Spot,2,53480,
78.5398,um^2,Spot,2,53481,
78.5398,um^2,Spot,2,53482,
78.5398,um^2,Spot,2,53483,
78.5398,um^2,Spot,2,53484,
78.5398,um^2,Spot,2,53485,
78.5398,um^2,Spot,2,53486,
78.5398,um^2,Spot,2,53487,
78.5398,um^2,Spot,2,53488,
78.5398,um^2,Spot,2,53489,
78.5398,um^2,Spot,2,53490,
78.5398,um^2,Spot,2,53491,
78.5398,um^2,Spot,2,53492,
78.5398,um^2,Spot,2,53493,
78.5398,um^2,Spot,2,53494,
78.5398,um^2,Spot,2,53495,
78.5398,um^2,Spot,2,53496,
78.5398,um^2,Spot,2,53497,
78.5398,um^2,Spot,3,53498,
78.5398,um^2,Spot,3,53499,
78.5398,um^2,Spot,3,53500,
78.5398,um^2,Spot,3,53501,
78.5398,um^2,Spot,3,53502,
78.5398,um^2,Spot,3,53503,
78.5398,um^2,Spot,3,53504,
78.5398,um^2,Spot,3,53505,
78.5398,um^2,Spot,3,53506,
78.5398,um^2,Spot,3,53507,
78.5398,um^2,Spot,3,53508,
78.5398,um^2,Spot,3,53509,
78.5398,um^2,Spot,3,53510,
78.5398,um^2,Spot,3,53511,
78.5398,um^2,Spot,3,53512,
78.5398,um^2,Spot,3,53513,
78.5398,um^2,Spot,3,53514,
78.5398,um^2,Spot,3,53515,
78.5398,um^2,Spot,3,53516,
78.5398,um^2,Spot,3,53517,
78.5398,um^2,Spot,3,53518,
78.5398,um^2,Spot,3,53519,
78.5398,um^2,Spot,3,53520,
78.5398,um^2,Spot,3,53521,
78.5398,um^2,Spot,3,53522,
78.5398,um^2,Spot,3,53523,
78.5398,um^2,Spot,3,53524,
78.5398,um^2,Spot,3,53525,
78.5398,um^2,Spot,3,53526,
78.5398,um^2,Spot,3,53527,
78.5398,um^2,Spot,3,53528,
78.5398,um^2,Spot,3,53529,
78.5398,um^2,Spot,3,53530,
78.5398,um^2,Spot,3,53531,
78.5398,um^2,Spot,3,53532,
78.5398,um^2,Spot,3,53533,
78.5398,um^2,Spot,3,53534,
78.5398,um^2,Spot,3,53535,
78.5398,um^2,Spot,3,53536,
78.5398,um^2,Spot,3,53537,
78.5398,um^2,Spot,3,53538,
78.5398,um^2,Spot,3,53539,
78.5398,um^2,Spot,3,53540,
78.5398,um^2,Spot,3,53541,
78.5398,um^2,Spot,3,53542,
78.5398,um^2,Spot,3,53543,
78.5398,um^2,Spot,3,53544,
78.5398,um^2,Spot,3,53545,
78.5398,um^2,Spot,3,53546,
78.5398,um^2,Spot,3,53547,
78.5398,um^2,Spot,3,53548,
78.5398,um^2,Spot,3,53549,
78.5398,um^2,Spot,3,53550,
78.5398,um^2,Spot,3,53551,
78.5398,um^2,Spot,3,53552,
78.5398,um^2,Spot,3,53553,
78.5398,um^2,Spot,3,53554,
78.5398,um^2,Spot,3,53555,
78.5398,um^2,Spot,3,53556,
78.5398,um^2,Spot,3,53557,
78.5398,um^2,Spot,3,53558,
78.5398,um^2,Spot,3,53559,
78.5398,um^2,Spot,3,53560,
78.5398,um^2,Spot,3,53561,
78.5398,um^2,Spot,3,53562,
78.5398,um^2,Spot,3,53563,
