
Time Index
 ==================== 
Time Index,Unit,Category,Time,ID,
2,,Spot,2,53404,
2,,Spot,2,53405,
2,,Spot,2,53406,
2,,Spot,2,53407,
2,,Spot,2,53408,
2,,Spot,2,53409,
2,,Spot,2,53410,
2,,Spot,2,53411,
2,,Spot,2,53412,
2,,Spot,2,53413,
2,,Spot,2,53414,
2,,Spot,2,53415,
2,,Spot,2,53416,
2,,Spot,2,53417,
2,,Spot,2,53418,
2,,Spot,2,53419,
2,,Spot,2,53420,
2,,Spot,2,53421,
2,,Spot,2,53422,
2,,Spot,2,53423,
2,,Spot,2,53424,
2,,Spot,2,53425,
2,,Spot,2,53426,
2,,Spot,2,53427,
2,,Spot,2,53428,
2,,Spot,2,53429,
2,,Spot,2,53430,
2,,Spot,2,53431,
2,,Spot,2,53432,
2,,Spot,2,53433,
2,,Spot,2,53434,
2,,Spot,2,53435,
2,,Spot,2,53436,
2,,Spot,2,53437,
2,,Spot,2,53438,
2,,Spot,2,53439,
2,,Spot,2,53440,
2,,Spot,2,53441,
2,,Spot,2,53442,
2,,Spot,2,53443,
2,,Spot,2,53444,
2,,Spot,2,53445,
2,,Spot,2,53446,
2,,Spot,2,53447,
2,,Spot,2,53448,
2,,Spot,2,53449,
2,,Spot,2,53450,
2,,Spot,2,53451,
2,,Spot,2,53452,
2,,Spot,2,53453,
2,,Spot,2,53454,
2,,Spot,2,53455,
2,,Spot,2,53456,
2,,Spot,2,53457,
2,,Spot,2,53458,
2,,Spot,2,53459,
2,,Spot,2,53460,
2,,Spot,2,53461,
2,,Spot,2,53462,
2,,Spot,2,53463,
2,,Spot,2,53464,
2,,Spot,2,53465,
2,,Spot,2,53466,
2,,Spot,2,53467,
2,,Spot,2,53468,
2,,Spot,2,53469,
2,,Spot,2,53470,
2,,Spot,2,53471,
2,,Spot,2,53472,
2,,Spot,2,53473,
2,,Spot,2,53474,
2,,Spot,2,53475,
2,,Spot,2,53476,
2,,Spot,2,53477,
2,,Spot,2,53478,
2,,Spot,2,53479,
2,,Spot,2,53480,
2,,Spot,2,53481,
2,,Spot,2,53482,
2,,Spot,2,53483,
2,,Spot,2,53484,
2,,Spot,2,53485,
2,,Spot,2,53486,
2,,Spot,2,53487,
2,,Spot,2,53488,
2,,Spot,2,53489,
2,,Spot,2,53490,
2,,Spot,2,53491,
2,,Spot,2,53492,
2,,Spot,2,53493,
2,,Spot,2,53494,
2,,Spot,2,53495,
2,,Spot,2,53496,
2,,Spot,2,53497,
3,,Spot,3,53498,
3,,Spot,3,53499,
3,,Spot,3,53500,
3,,Spot,3,53501,
3,,Spot,3,53502,
3,,Spot,3,53503,
3,,Spot,3,53504,
3,,Spot,3,53505,
3,,Spot,3,53506,
3,,Spot,3,53507,
3,,Spot,3,53508,
3,,Spot,3,53509,
3,,Spot,3,53510,
3,,Spot,3,53511,
3,,Spot,3,53512,
3,,Spot,3,53513,
3,,Spot,3,53514,
3,,Spot,3,53515,
3,,Spot,3,53516,
3,,Spot,3,53517,
3,,Spot,3,53518,
3,,Spot,3,53519,
3,,Spot,3,53520,
3,,Spot,3,53521,
3,,Spot,3,53522,
3,,Spot,3,53523,
3,,Spot,3,53524,
